Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,718M,197M,91M,475M,(3.41B)
Net Income Growth,-,-72.56%,-53.81%,421.98%,-817.47%
"Depreciation, Depletion & Amortization",341M,341M,539M,525M,2.27B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(134M),(260M),(9M),(118M),(797M)
Deferred Taxes,(134M),(260M),(9M),(118M),(797M)
Investment Tax Credit,-,-,-,-,-
Other Funds,663M,1.24B,1.07B,573M,6.54B
Funds from Operations,1.59B,1.52B,1.69B,1.46B,4.61B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(754M),(707M),(807M),(1.13B),(3.59B)
Receivables,(182M),185M,3M,(5M),(439M)
Accounts Payable,151M,83M,61M,(124M),132M
Other Assets/Liabilities,(723M),(975M),(871M),(1B),(3.29B)
Net Operating Cash Flow,834M,811M,884M,323M,1.01B
Net Operating Cash Flow Growth,-,-2.76%,9.00%,-63.46%,213.00%
Net Operating Cash Flow / Sales,27.25%,25.77%,27.76%,10.21%,10.29%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(77M),(106M),(100M),(85M),(222M)
Capital Expenditures Growth,-,-37.66%,5.66%,15.00%,-161.18%
Capital Expenditures / Sales,-2.52%,-3.37%,-3.14%,-2.69%,-2.26%
Capital Expenditures (Fixed Assets),(77M),(106M),(100M),(85M),(222M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(31M),-,29M,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,2.42B
Purchase/Sale of Investments,24M,15M,(32M),(42M),72M
Purchase of Investments,(50M),(135M),(133M),(42M),(67M)
Sale/Maturity of Investments,74M,150M,101M,-,139M
Other Uses,-,(102M),102M,-,-
Other Sources,-,(20M),-,-,-
Net Investing Cash Flow,9M,(226M),5M,529M,2.35B
Net Investing Cash Flow Growth,-,"-2,611.11%",102.21%,"10,480.00%",344.42%
Net Investing Cash Flow / Sales,0.29%,-7.18%,0.16%,16.72%,23.93%
