Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,64.7M,134.1M,161.8M,212.6M,171.3M
Net Income Growth,-,107.26%,20.66%,31.40%,-19.43%
"Depreciation, Depletion & Amortization",83.1M,125.4M,134M,86.9M,82.7M
Depreciation and Depletion,-,70.1M,82.6M,33.3M,31.4M
Amortization of Intangible Assets,-,55.3M,51.4M,53.6M,51.3M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,9.3M,8.7M,8.9M,9M,(4.2M)
Funds from Operations,157.1M,268.2M,304.7M,308.5M,249.8M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,54.2M,(75.4M),(9.1M),(525.2M),(52.9M)
Receivables,(10.8M),(75M),(55.9M),(57.2M),(10.3M)
Accounts Payable,3.1M,32.4M,39.3M,33.1M,(300K)
Other Assets/Liabilities,24.5M,33.9M,(34.1M),1.4M,24.4M
Net Operating Cash Flow,211.3M,192.8M,295.6M,(216.7M),196.9M
Net Operating Cash Flow Growth,-,-8.76%,53.32%,-173.31%,190.86%
Net Operating Cash Flow / Sales,18.89%,14.72%,21.49%,-16.40%,14.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(20.8M),(29.2M),(34M),(21M),(20.8M)
Capital Expenditures Growth,-,-40.38%,-16.44%,38.24%,0.95%
Capital Expenditures / Sales,-1.86%,-2.23%,-2.47%,-1.59%,-1.53%
Capital Expenditures (Fixed Assets),(20.8M),(29.2M),(34M),(21M),(20.8M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(3.72B),100K,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,5.1M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,18.3M
Net Investing Cash Flow,(3.74B),(28.6M),(33.9M),(19.6M),(15.8M)
Net Investing Cash Flow Growth,-,99.24%,-18.53%,42.18%,19.39%
Net Investing Cash Flow / Sales,-334.66%,-2.18%,-2.46%,-1.48%,-1.17%
