Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.09B,1.47B,771M,1.13B,(3.59B)
Net Income Growth,-,35.39%,-47.66%,46.04%,-418.83%
"Depreciation, Depletion & Amortization",1.13B,1.16B,1.14B,1.01B,999M
Depreciation and Depletion,530M,536M,235M,527M,532M
Amortization of Intangible Assets,602M,622M,909M,487M,467M
Deferred Taxes & Investment Tax Credit,22M,(317M),54M,(601M),(546M)
Deferred Taxes,22M,(317M),54M,(601M),(546M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(233M),(245M),363M,(257M),4.68B
Funds from Operations,2.01B,2.07B,2.33B,1.28B,1.55B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(702M),(140M),785M,(806M),(260M)
Receivables,846M,(1.25B),(650M),337M,(1.65B)
Accounts Payable,(1.27B),1.16B,492M,(316M),2.43B
Other Assets/Liabilities,(257M),(124M),723M,(240M),(587M)
Net Operating Cash Flow,1.31B,1.93B,3.12B,476M,1.29B
Net Operating Cash Flow Growth,-,47.59%,61.59%,-84.73%,170.17%
Net Operating Cash Flow / Sales,8.24%,11.89%,18.29%,3.03%,7.88%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(409M),(409M),(1.24B),(508M),(508M)
Capital Expenditures Growth,-,0.00%,-201.96%,58.87%,0.00%
Capital Expenditures / Sales,-2.58%,-2.52%,-7.25%,-3.23%,-3.11%
Capital Expenditures (Fixed Assets),(360M),(433M),(954M),(439M),(479M)
Capital Expenditures (Other Assets),(49M),24M,(281M),(69M),(29M)
Net Assets from Acquisitions,-,-,(1.08B),-,-
Sale of Fixed Assets & Businesses,25M,-,805M,35M,53M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,10M,-,(16M),(45M),(163M)
Other Sources,19M,3M,44M,-,-
Net Investing Cash Flow,(343M),(378M),(1.23B),(518M),(618M)
Net Investing Cash Flow Growth,-,-10.20%,-224.07%,57.71%,-19.31%
Net Investing Cash Flow / Sales,-2.16%,-2.33%,-7.19%,-3.30%,-3.79%
