Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,217.8M,170.1M,223M,226.8M,142M
Net Income Growth,-,-21.90%,31.10%,1.70%,-37.39%
"Depreciation, Depletion & Amortization",42.5M,43.4M,42.4M,42.4M,42.8M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(2.7M),12.1M,500K,(6.3M),5.7M
Deferred Taxes,(2.7M),12.1M,500K,(6.3M),5.7M
Investment Tax Credit,-,-,-,-,-
Other Funds,1.5M,21.2M,43.6M,10.9M,71.1M
Funds from Operations,259.1M,246.8M,309.5M,273.8M,261.6M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(29.6M),69.3M,268M,(882.6M),(86.3M)
Receivables,(66.3M),112.1M,(70.3M),(317.5M),(115.1M)
Accounts Payable,82.4M,(60.3M),(2.8M),(54.5M),93.3M
Other Assets/Liabilities,(46.8M),18.9M,637.5M,(587.9M),(171.1M)
Net Operating Cash Flow,229.5M,316.1M,577.5M,(608.8M),175.3M
Net Operating Cash Flow Growth,-,37.73%,82.70%,-205.42%,128.79%
Net Operating Cash Flow / Sales,18.48%,26.47%,40.85%,-45.07%,12.07%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(21.9M),(29.5M),(23.7M),(50.3M),(23.4M)
Capital Expenditures Growth,-,-34.70%,19.66%,-112.24%,53.48%
Capital Expenditures / Sales,-1.76%,-2.47%,-1.68%,-3.72%,-1.61%
Capital Expenditures (Fixed Assets),(21.9M),(29.5M),(23.7M),(50.3M),(23.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(5.2M),(1M),500K
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(3.1M),(2M),4.6M,-,-
Purchase of Investments,(3.1M),(2M),4.6M,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(5.1M),(3.2M),8.5M,(4.6M),4.6M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(30.1M),(17.9M),(12.9M),(55.9M),(9.4M)
Net Investing Cash Flow Growth,-,40.53%,27.93%,-333.33%,83.18%
Net Investing Cash Flow / Sales,-2.42%,-1.50%,-0.91%,-4.14%,-0.65%
