Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,311.25M,342.82M,321.34M,325.62M,353.14M
Funds from Operations Growth,-,10.14%,-6.27%,1.33%,8.45%
Changes in Working Capital,(50.43M),40.12M,(28.9M),18.06M,-
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,(50.43M),40.12M,(28.9M),18.06M,(54.77M)
Net Operating Cash Flow,260.82M,382.94M,292.44M,343.68M,298.37M
Net Operating Cash Flow Growth,-,46.82%,-23.63%,17.52%,-13.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(29.49M),(50.57M),(42.93M),(31.94M),(38.08M)
Capital Expenditures Growth,-,-71.50%,15.12%,25.58%,-19.20%
Capital Expenditures (Fixed Assets),(29.49M),(50.57M),(42.93M),(31.94M),(38.08M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(11K),(12K),(10K),(16K),(13K)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,270.95M,(385.87M),(272.14M),(61.38M),(222.08M)
Purchase of Investments,(263.33M),(437.51M),(572.06M),(331.06M),(262.26M)
Sale/Maturity of Investments,534.28M,51.64M,299.92M,269.68M,40.18M
Other Uses,(18.64M),(8.35M),5.75M,-,(5.02M)
Other Sources,-,-,-,3.12M,(3.12M)
Net Investing Cash Flow,222.82M,(444.8M),(309.32M),(90.22M),(268.32M)
