Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,5.15B,4.36B,3.13B,3.63B,2.1B
Net Income Growth,-,-15.21%,-28.23%,16.00%,-42.11%
"Depreciation, Depletion & Amortization",2.7B,2.64B,2.65B,2.71B,2.68B
Depreciation and Depletion,-,2.64B,2.65B,2.71B,2.68B
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,180M,(230M),(1.02B),647M,(69M)
Deferred Taxes,-,(230M),(1.02B),647M,(69M)
Investment Tax Credit,-,-,-,-,-
Other Funds,302M,1.28B,1.67B,1.2B,1.93B
Funds from Operations,8.33B,8.05B,6.44B,8.19B,6.64B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,4.67B,1.51B,(2.57B),(300M),(10.4B)
Receivables,-,(376M),(1.29B),(954M),837M
Accounts Payable,-,1.12B,7.79B,(2.39B),(1.64B)
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,-,9.57B,3.87B,7.89B,(3.76B)
Net Operating Cash Flow Growth,-,-,-59.56%,103.98%,-147.63%
Net Operating Cash Flow / Sales,-,6.78%,2.75%,5.16%,-2.65%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(2.81B),(3.57B),(4.52B),(3.54B)
Capital Expenditures Growth,-,-,-27.24%,-26.59%,21.67%
Capital Expenditures / Sales,-,-1.99%,-2.54%,-2.96%,-2.50%
Capital Expenditures (Fixed Assets),-,(2.81B),(3.57B),(4.52B),(3.54B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(18M),(248M),-,(111M),(598M)
Sale of Fixed Assets & Businesses,37M,104M,114M,104M,35M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(442M),(477M),40M,(456M)
Other Sources,-,-,-,8M,35M
Net Investing Cash Flow,-,(5.3B),(3.93B),(4.49B),(4.56B)
Net Investing Cash Flow Growth,-,-,25.76%,-14.06%,-1.63%
Net Investing Cash Flow / Sales,-,-3.75%,-2.80%,-2.93%,-3.22%
