Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,(2.07B),(2.84B),(2.62B),(1.89B),(1.84B)
Net Income Growth,-,-36.87%,7.62%,27.82%,2.96%
"Depreciation, Depletion & Amortization",638M,597M,586M,588M,606M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,111M,963M,802M,96M,61M
Funds from Operations,(1.32B),(1.28B),(1.23B),(1.21B),(1.17B)
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(35M),396M,865M,(5M),1.17B
Receivables,25M,(68M),30M,(22M),(98M)
Accounts Payable,9M,134M,191M,(24M),163M
Other Assets/Liabilities,(139M),127M,545M,143M,1.07B
Net Operating Cash Flow,(1.36B),(879M),(368M),(1.21B),5M
Net Operating Cash Flow Growth,-,35.27%,58.13%,-229.35%,100.41%
Net Operating Cash Flow / Sales,"-2,716.00%",-160.99%,-28.59%,-74.68%,0.21%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(383M),(963M),(487M),(2.73B),(491M)
Capital Expenditures Growth,-,-151.44%,49.43%,-460.57%,82.01%
Capital Expenditures / Sales,-766.00%,-176.37%,-37.84%,-168.21%,-20.45%
Capital Expenditures (Fixed Assets),(383M),(963M),(487M),(2.73B),(491M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(90M),-,-,-,-
Sale of Fixed Assets & Businesses,315M,27M,-,18M,37M
Purchase/Sale of Investments,(364M),1.56B,446M,(315M),364M
Purchase of Investments,(831M),(1M),(201M),(315M),-
Sale/Maturity of Investments,467M,1.56B,647M,-,364M
Other Uses,(27M),(2M),29M,(6M),6M
Other Sources,-,-,1M,-,-
Net Investing Cash Flow,(566M),620M,(8M),(3.03B),(75M)
Net Investing Cash Flow Growth,-,209.54%,-101.29%,"-37,800.00%",97.53%
Net Investing Cash Flow / Sales,"-1,132.00%",113.55%,-0.62%,-186.81%,-3.12%
