Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,533M,310M,39M,59M,809M
Net Income Growth,-,-41.84%,-87.42%,51.28%,"1,271.19%"
"Depreciation, Depletion & Amortization",308M,257M,231M,205M,211M
Depreciation and Depletion,170M,130M,113M,107M,124M
Amortization of Intangible Assets,138M,127M,118M,98M,87M
Deferred Taxes & Investment Tax Credit,36M,(54M),30M,22M,109M
Deferred Taxes,36M,(54M),30M,22M,109M
Investment Tax Credit,-,-,-,-,-
Other Funds,275M,556M,824M,721M,76M
Funds from Operations,1.15B,1.07B,1.12B,1.01B,1.21B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(2.68B),819M,343M,1.96B,(2.05B)
Receivables,(1.05B),(1.27B),386M,82M,(1.58B)
Accounts Payable,(609M),2.04B,181M,1.19B,1.01B
Other Assets/Liabilities,(75M),214M,135M,131M,(556M)
Net Operating Cash Flow,(1.53B),1.89B,1.47B,2.97B,(847M)
Net Operating Cash Flow Growth,-,223.24%,-22.30%,102.25%,-128.55%
Net Operating Cash Flow / Sales,-2.44%,2.84%,2.14%,4.49%,-1.26%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(159M),(120M),(101M),(155M),(100M)
Capital Expenditures Growth,-,24.53%,15.83%,-53.47%,35.48%
Capital Expenditures / Sales,-0.25%,-0.18%,-0.15%,-0.23%,-0.15%
Capital Expenditures (Fixed Assets),(93M),(93M),(67M),(135M),(71M)
Capital Expenditures (Other Assets),(66M),(27M),(34M),(20M),(29M)
Net Assets from Acquisitions,(1M),(3M),(2M),-,(1M)
Sale of Fixed Assets & Businesses,83M,96M,18M,381M,240M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(22M),(31M),(30M),(43M),(100M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(99M),(58M),(115M),183M,39M
Net Investing Cash Flow Growth,-,41.41%,-98.28%,259.13%,-78.69%
Net Investing Cash Flow / Sales,-0.16%,-0.09%,-0.17%,0.28%,0.06%
