Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(144M),354M,380M,236M,257M
Net Income Growth,-,345.83%,7.34%,-37.89%,8.90%
"Depreciation, Depletion & Amortization",140M,127M,122M,121M,122M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(30M),(38M),28M,(24M),(57M)
Deferred Taxes,(30M),(38M),28M,(24M),(57M)
Investment Tax Credit,-,-,-,-,-
Other Funds,500M,60M,(258M),(3M),5M
Funds from Operations,466M,503M,272M,330M,327M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(40M),44M,158M,(313M),(82M)
Receivables,(150M),(78M),158M,(127M),(36M)
Accounts Payable,109M,71M,177M,152M,27M
Other Assets/Liabilities,71M,206M,(157M),(154M),115M
Net Operating Cash Flow,426M,547M,430M,17M,245M
Net Operating Cash Flow Growth,-,28.40%,-21.39%,-96.05%,"1,341.18%"
Net Operating Cash Flow / Sales,16.03%,20.11%,15.98%,0.63%,8.83%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(113M),(123M),(245M),(115M),(139M)
Capital Expenditures Growth,-,-8.85%,-99.19%,53.06%,-20.87%
Capital Expenditures / Sales,-4.25%,-4.52%,-9.10%,-4.25%,-5.01%
Capital Expenditures (Fixed Assets),(107M),(117M),(240M),(112M),(135M)
Capital Expenditures (Other Assets),(6M),(6M),(5M),(3M),(4M)
Net Assets from Acquisitions,(63M),(48M),(3M),-,(1M)
Sale of Fixed Assets & Businesses,-,-,667M,-,998M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(2M),1M,(1M),(2M),2M
Other Sources,16M,-,(3M),-,-
Net Investing Cash Flow,(178M),(170M),418M,(117M),873M
Net Investing Cash Flow Growth,-,4.49%,345.88%,-127.99%,846.15%
Net Investing Cash Flow / Sales,-6.70%,-6.25%,15.53%,-4.32%,31.47%
