Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,728M,657M,45M,472M,983M
Funds from Operations Growth,-,-9.75%,-93.15%,948.89%,108.26%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.09B),322M,598M,184M,(3.18B)
Net Operating Cash Flow,(364M),979M,643M,656M,(2.2B)
Net Operating Cash Flow Growth,-,368.96%,-34.32%,2.02%,-435.06%
Net Operating Cash Flow / Interest Income,-30.06%,80.11%,53.49%,54.08%,-135.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(147M),(177M),(465M),(151M),(5M)
Capital Expenditures (Fixed Assets),(22M),(27M),(65M),(51M),(5M)
Capital Expenditures (Other Assets),(125M),(150M),(400M),(100M),-
Net Assets from Acquisitions,-,(14M),(151M),(143M),(91M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,222M,(242M),(1.1B),(559M),(4.36B)
Purchase of Investments,(2.16B),(2.26B),(3.74B),(2.66B),(5.98B)
Sale/Maturity of Investments,2.38B,2.01B,2.64B,2.1B,1.63B
Increase in Loans,529M,(289M),(6.58B),(3.28B),(4.46B)
Decrease in Loans,(223M),(179M),1.38B,1.2B,434M
Other Uses,(68M),(82M),(119M),(83M),(644M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,313M,(983M),(7.04B),(3.02B),(9.13B)
Net Investing Cash Flow Growth,-,-414.06%,-615.87%,57.14%,-202.59%
Net Investing Cash Flow / Interest Income,25.85%,-80.44%,-585.44%,-248.64%,-561.25%
