Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(1.14B),1.19B,(3.84B),(1.01B),(772M)
Net Income Growth,-,204.41%,-424.30%,73.61%,23.87%
"Depreciation, Depletion & Amortization",771M,726M,759M,1.49B,679M
Depreciation and Depletion,483M,455M,481M,460M,443M
Amortization of Intangible Assets,288M,271M,278M,1.03B,236M
Deferred Taxes & Investment Tax Credit,(982M),(209M),(80M),12M,29M
Deferred Taxes,(982M),(209M),(80M),12M,29M
Investment Tax Credit,-,-,-,-,-
Other Funds,1.42B,395M,6.34B,195M,1.77B
Funds from Operations,78M,2.1B,3.17B,678M,1.7B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,438M,246M,(742M),(1.23B),(1.15B)
Receivables,338M,123M,(518M),(307M),(717M)
Accounts Payable,549M,(367M),165M,75M,1.37B
Other Assets/Liabilities,159M,344M,(871M),(12M),(449M)
Net Operating Cash Flow,516M,2.34B,2.43B,(556M),550M
Net Operating Cash Flow Growth,-,354.07%,3.80%,-122.86%,198.92%
Net Operating Cash Flow / Sales,2.84%,12.60%,11.87%,-3.26%,2.95%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(292M),(325M),(388M),(363M),(345M)
Capital Expenditures Growth,-,-11.30%,-19.38%,6.44%,4.96%
Capital Expenditures / Sales,-1.61%,-1.75%,-1.89%,-2.13%,-1.85%
Capital Expenditures (Fixed Assets),(267M),(296M),(355M),(340M),(320M)
Capital Expenditures (Other Assets),(25M),(29M),(33M),(23M),(25M)
Net Assets from Acquisitions,(27M),-,(1.52B),-,-
Sale of Fixed Assets & Businesses,1.04B,1.28B,23.58B,1.33B,2.52B
Purchase/Sale of Investments,(400M),(49M),(132M),(1.34B),(12M)
Purchase of Investments,(400M),(49M),(132M),(1.34B),(12M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(977M),(1.06B),286M,(82M),(675M)
Other Sources,(58M),99M,18M,-,-
Net Investing Cash Flow,(308M),332M,21.08B,(444M),1.97B
Net Investing Cash Flow Growth,-,207.79%,"6,250.00%",-102.11%,543.47%
Net Investing Cash Flow / Sales,-1.70%,1.79%,102.86%,-2.61%,10.56%
