Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,675M,2.29B,917M,4.13B,4.21B
Funds from Operations Growth,-,239.70%,-60.01%,350.49%,1.86%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,2.17B,2.95B,515M,57M,574M
Net Operating Cash Flow Growth,-,36.13%,-82.57%,-88.93%,907.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,137M,4.55B,-,-
Purchase/Sale of Investments,(3.73B),(1.47B),(5.22B),1.03B,1.12B
Purchase of Investments,(22B),(21.6B),(26.78B),(17.51B),(15.08B)
Sale/Maturity of Investments,18.27B,20.13B,21.56B,18.54B,16.2B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,584M,(382M),753M,(177M),177M
Other Sources,-,-,-,-,385M
Net Investing Cash Flow,(3.15B),(1.72B),80M,853M,1.68B
Net Investing Cash Flow Growth,-,45.56%,104.66%,966.25%,97.07%
