Item,30-Apr-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,30-Apr-2022
Net Income before Extraordinaries,1.23B,1.69B,1.35B,1.32B,1.37B
Net Income Growth,-,37.39%,-20.60%,-1.86%,3.94%
"Depreciation, Depletion & Amortization",467M,656M,504M,509M,533M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,5M,75M,(2M),(13M),13M
Deferred Taxes,5M,75M,(2M),(13M),13M
Investment Tax Credit,-,-,-,-,-
Other Funds,112M,181M,499M,121M,35M
Funds from Operations,1.82B,2.61B,2.35B,1.94B,1.95B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,1.52B,334M,912M,(1.54B),(726M)
Receivables,-,-,-,-,-
Accounts Payable,1.07B,582M,3.39B,(2.42B),796M
Other Assets/Liabilities,502M,113M,283M,445M,(211M)
Net Operating Cash Flow,3.33B,2.94B,3.26B,401M,1.23B
Net Operating Cash Flow Growth,-,-11.79%,10.82%,-87.69%,205.99%
Net Operating Cash Flow / Sales,7.36%,4.69%,6.47%,0.77%,2.33%
Item,30-Apr-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,30-Apr-2022
Capital Expenditures,(1.03B),(1.09B),(1.06B),(723M),(854M)
Capital Expenditures Growth,-,-6.42%,3.56%,31.47%,-18.12%
Capital Expenditures / Sales,-2.27%,-1.75%,-2.09%,-1.39%,-1.62%
Capital Expenditures (Fixed Assets),(1.03B),(1.09B),(1.06B),(723M),(854M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(286M),(38M),186M,242M,(176M)
Purchase of Investments,(418M),(529M),(258M),(67M),(263M)
Sale/Maturity of Investments,132M,491M,444M,309M,87M
Other Uses,(29M),(23M),(43M),-,(5M)
Other Sources,-,187M,-,-,-
Net Investing Cash Flow,(1.34B),(1.16B),(912M),(481M),(1.04B)
Net Investing Cash Flow Growth,-,14.00%,21.04%,47.26%,-115.18%
Net Investing Cash Flow / Sales,-2.97%,-1.84%,-1.81%,-0.93%,-1.97%
