Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,8.32B,3.02B,1.9B,1.21B,2.33B
Net Income Growth,-,-63.70%,-37.23%,-36.31%,93.29%
"Depreciation, Depletion & Amortization",642M,592M,612M,628M,638M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(59M),-,(14M),39M,59M
Deferred Taxes,-,-,(14M),39M,59M
Investment Tax Credit,-,-,-,-,-
Other Funds,(5.24B),77M,78M,70M,54M
Funds from Operations,3.66B,3.69B,2.57B,1.94B,3.08B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(628M),(1.27B),(305M),(1.01B),(107M)
Receivables,-,-,-,-,-
Accounts Payable,-,(1.94B),(679M),30M,2.48B
Other Assets/Liabilities,-,(351M),(276M),(73M),60M
Net Operating Cash Flow,-,2.42B,2.27B,934M,2.98B
Net Operating Cash Flow Growth,-,-,-6.40%,-58.78%,218.74%
Net Operating Cash Flow / Sales,-,8.78%,9.89%,4.38%,12.58%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(385M),(410M),(597M),(343M)
Capital Expenditures Growth,-,-,-6.49%,-45.61%,42.55%
Capital Expenditures / Sales,-,-1.40%,-1.79%,-2.80%,-1.45%
Capital Expenditures (Fixed Assets),-,(385M),(410M),(597M),(343M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,9M,14M,16M,19M,10M
Purchase/Sale of Investments,-,(997M),879M,292M,23M
Purchase of Investments,-,(1.34B),(690M),(740M),(109M)
Sale/Maturity of Investments,-,345M,1.57B,1.03B,132M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(1.37B),485M,(286M),(310M)
Net Investing Cash Flow Growth,-,-,135.45%,-158.97%,-8.39%
Net Investing Cash Flow / Sales,-,-4.96%,2.12%,-1.34%,-1.31%
