Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,1.87B,1.11B,1.04B,1.11B,558M
Net Income Growth,-,-40.47%,-6.12%,6.51%,-49.82%
"Depreciation, Depletion & Amortization",975M,971M,995M,986M,1.02B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,322M,1.11B,1.25B,1.01B,1.79B
Funds from Operations,3.17B,3.19B,3.28B,3.11B,3.37B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(422M),(1.11B),(1.29B),(863M),135M
Receivables,(202M),726M,(1.25B),453M,(244M)
Accounts Payable,8M,(1.62B),34M,(1.31B),1.03B
Other Assets/Liabilities,(228M),(215M),(75M),(6M),(652M)
Net Operating Cash Flow,2.74B,2.08B,2B,2.25B,3.5B
Net Operating Cash Flow Growth,-,-24.02%,-4.13%,12.51%,55.78%
Net Operating Cash Flow / Sales,12.16%,9.50%,8.54%,9.51%,14.36%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(1.68B),(1.57B),(1.57B),(1.24B),(2.38B)
Capital Expenditures Growth,-,6.66%,-0.19%,21.42%,-92.88%
Capital Expenditures / Sales,-7.45%,-7.16%,-6.72%,-5.23%,-9.77%
Capital Expenditures (Fixed Assets),(1.68B),(1.57B),(1.57B),(1.24B),(2.38B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(3M),-,-,-,-
Sale of Fixed Assets & Businesses,14M,20M,11M,40M,23M
Purchase/Sale of Investments,-,-,-,(145M),(2M)
Purchase of Investments,-,-,-,(145M),(2M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.67B),(1.55B),(1.56B),(1.34B),(2.36B)
Net Investing Cash Flow Growth,-,7.24%,-0.77%,14.15%,-76.21%
Net Investing Cash Flow / Sales,-7.41%,-7.07%,-6.67%,-5.67%,-9.69%
