Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,309.9M,235.7M,275.9M,218.9M,157.7M
Net Income Growth,-,-23.94%,17.06%,-20.66%,-27.96%
"Depreciation, Depletion & Amortization",98.1M,96.5M,97M,92.1M,89.8M
Depreciation and Depletion,83.2M,81.6M,82.2M,77.3M,75M
Amortization of Intangible Assets,14.9M,14.9M,14.8M,14.8M,14.8M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,78.5M,(18M),4.8M,(25.7M),171M
Funds from Operations,486.5M,314.2M,377.7M,285.3M,418.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(88.4M),(174.4M),(255.4M),205.2M,6.2M
Receivables,47.6M,(40.5M),(142.8M),62.6M,51.2M
Accounts Payable,165.5M,64.8M,(78.9M),2.1M,235.6M
Other Assets/Liabilities,(89M),37.8M,(62.1M),28M,(48M)
Net Operating Cash Flow,398.1M,139.8M,122.3M,490.5M,424.7M
Net Operating Cash Flow Growth,-,-64.88%,-12.52%,301.06%,-13.41%
Net Operating Cash Flow / Sales,14.53%,5.27%,4.00%,16.83%,14.59%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(109.7M),(154.9M),(102.6M),(106.7M),(100.2M)
Capital Expenditures Growth,-,-41.20%,33.76%,-4.00%,6.09%
Capital Expenditures / Sales,-4.00%,-5.84%,-3.35%,-3.66%,-3.44%
Capital Expenditures (Fixed Assets),(109.7M),(154.9M),(102.6M),(106.7M),(100.2M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,50.1M,1.9M,8.1M,8.1M,2.2M
Purchase/Sale of Investments,1.2M,(1.9M),1.9M,(100K),6M
Purchase of Investments,(5M),(1.9M),-,(600K),(2M)
Sale/Maturity of Investments,6.2M,-,1.9M,500K,8M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(58.4M),(154.9M),(89.3M),(98.7M),(92M)
Net Investing Cash Flow Growth,-,-165.24%,42.35%,-10.53%,6.79%
Net Investing Cash Flow / Sales,-2.13%,-5.84%,-2.92%,-3.39%,-3.16%
