Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(177M),213M,560M,(123M),(185M)
Net Income Growth,-,220.34%,162.91%,-121.96%,-50.41%
"Depreciation, Depletion & Amortization",205M,201M,199M,197M,197M
Depreciation and Depletion,179M,177M,177M,175M,176M
Amortization of Intangible Assets,26M,24M,22M,22M,21M
Deferred Taxes & Investment Tax Credit,(66M),83M,13M,(101M),18M
Deferred Taxes,(66M),83M,13M,(101M),18M
Investment Tax Credit,-,-,-,-,-
Other Funds,105M,318M,(391M),109M,624M
Funds from Operations,67M,815M,381M,82M,654M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,2.45B,(2.04B),(96M),2.91B,954M
Receivables,(429M),(52M),60M,(476M),(445M)
Accounts Payable,749M,(8M),14M,226M,527M
Other Assets/Liabilities,2.13B,(1.98B),(170M),3.16B,872M
Net Operating Cash Flow,2.51B,(1.22B),285M,2.99B,1.61B
Net Operating Cash Flow Growth,-,-148.57%,123.34%,949.47%,-46.24%
Net Operating Cash Flow / Sales,119.09%,-41.22%,12.51%,132.99%,50.55%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(183M),(179M),(143M),(156M),(159M)
Capital Expenditures Growth,-,2.19%,20.11%,-9.09%,-1.92%
Capital Expenditures / Sales,-8.67%,-6.04%,-6.27%,-6.94%,-5.00%
Capital Expenditures (Fixed Assets),(183M),(179M),(143M),(156M),(159M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(60M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,11M,11M,(200M),200M,(60M)
Purchase of Investments,(1M),-,(200M),-,(60M)
Sale/Maturity of Investments,12M,11M,-,200M,-
Other Uses,(61M),73M,(20M),(368M),(42M)
Other Sources,-,4M,(4M),7M,5M
Net Investing Cash Flow,(233M),(93M),(425M),13M,(261M)
Net Investing Cash Flow Growth,-,60.09%,-356.99%,103.06%,"-2,107.69%"
Net Investing Cash Flow / Sales,-11.04%,-3.14%,-18.65%,0.58%,-8.20%
