Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,328M,674M,1.05B,803M,1.46B
Net Income Growth,-,105.49%,55.93%,-23.60%,81.94%
"Depreciation, Depletion & Amortization",341M,341M,320M,313M,330M
Depreciation and Depletion,341M,341M,320M,313M,330M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,91M,193M,258M,89M,184M
Deferred Taxes,91M,193M,258M,89M,184M
Investment Tax Credit,-,-,-,-,-
Other Funds,202M,(86M),(423M),206M,(188M)
Funds from Operations,962M,1.12B,1.21B,1.41B,1.79B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,10M,68M,(39M),(159M),(80M)
Receivables,(36M),(82M),111M,(402M),23M
Accounts Payable,-,(13M),(2M),(13M),(8M)
Other Assets/Liabilities,46M,163M,(148M),124M,51M
Net Operating Cash Flow,972M,1.19B,1.17B,1.25B,1.71B
Net Operating Cash Flow Growth,-,22.43%,-1.93%,7.28%,36.34%
Net Operating Cash Flow / Sales,57.82%,62.30%,57.72%,51.99%,61.67%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(366M),(391M),(434M),(437M),(468M)
Capital Expenditures Growth,-,-6.83%,-11.00%,-0.69%,-7.09%
Capital Expenditures / Sales,-21.77%,-20.47%,-21.46%,-18.15%,-16.91%
Capital Expenditures (Fixed Assets),(366M),(391M),(434M),(437M),(468M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(69M),(27M),(374M),(296M),(85M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(29M),(24M),(107M),(29M),29M
Purchase of Investments,(2M),(1M),(107M),(29M),29M
Sale/Maturity of Investments,(27M),(23M),-,-,-
Other Uses,(11M),11M,-,-,(30M)
Other Sources,(17M),(34M),(3M),5M,(5M)
Net Investing Cash Flow,(329M),(416M),(216M),(716M),(516M)
Net Investing Cash Flow Growth,-,-26.44%,48.08%,-231.48%,27.93%
Net Investing Cash Flow / Sales,-19.57%,-21.78%,-10.68%,-29.73%,-18.64%
