Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,2.06B,1.76B,726M,1.32B,1.64B
Net Income Growth,-,-14.42%,-58.80%,81.82%,24.55%
"Depreciation, Depletion & Amortization",330M,351M,377M,311M,304M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,117M,(27M),(205M),137M,(69M)
Deferred Taxes,117M,(27M),(205M),137M,(69M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(25M),(88M),632M,27M,220M
Funds from Operations,2.48B,2B,1.53B,1.8B,2.1B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(602M),111M,1.45B,(293M),(500M)
Receivables,(909M),(413M),396M,(629M),(200M)
Accounts Payable,155M,657M,162M,724M,26M
Other Assets/Liabilities,333M,67M,896M,(271M),(28M)
Net Operating Cash Flow,1.88B,2.11B,2.98B,1.5B,1.6B
Net Operating Cash Flow Growth,-,12.24%,41.44%,-49.65%,6.46%
Net Operating Cash Flow / Sales,16.27%,16.61%,23.25%,11.45%,10.81%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(431M),(514M),(674M),(446M),(532M)
Capital Expenditures Growth,-,-19.26%,-31.13%,33.83%,-19.28%
Capital Expenditures / Sales,-3.73%,-4.05%,-5.25%,-3.40%,-3.60%
Capital Expenditures (Fixed Assets),(431M),(514M),(674M),(446M),(532M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,151M,100M,24M,8M,-
Purchase of Investments,(104M),-,(2M),-,-
Sale/Maturity of Investments,255M,100M,26M,8M,-
Other Uses,(23M),(379M),(55M),(18M),(46M)
Other Sources,58M,(58M),855M,51M,178M
Net Investing Cash Flow,(303M),(435M),(705M),(456M),(578M)
Net Investing Cash Flow Growth,-,-43.56%,-62.07%,35.32%,-26.75%
Net Investing Cash Flow / Sales,-2.62%,-3.43%,-5.50%,-3.48%,-3.91%
