Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.18B,1.09B,801M,509M,(341M)
Net Income Growth,-,-8.19%,-26.31%,-36.45%,-166.99%
"Depreciation, Depletion & Amortization",316M,323M,326M,328M,333M
Depreciation and Depletion,206M,213M,209M,210M,213M
Amortization of Intangible Assets,110M,110M,117M,118M,120M
Deferred Taxes & Investment Tax Credit,(103M),(72M),(307M),(16M),(441M)
Deferred Taxes,(103M),(72M),(307M),(16M),(441M)
Investment Tax Credit,-,-,-,-,-
Other Funds,302M,410M,966M,858M,1.68B
Funds from Operations,1.7B,1.75B,1.79B,1.68B,1.23B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(393M),(235M),(23M),(437M),235M
Receivables,(15M),(43M),(1.25B),(50M),(17M)
Accounts Payable,75M,(91M),19M,(29M),2M
Other Assets/Liabilities,(506M),(99M),1.15B,(375M),181M
Net Operating Cash Flow,1.31B,1.51B,1.76B,1.24B,1.47B
Net Operating Cash Flow Growth,-,15.85%,16.52%,-29.55%,18.04%
Net Operating Cash Flow / Sales,20.64%,24.30%,25.49%,19.30%,21.88%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(247M),(227M),(213M),(191M),(175M)
Capital Expenditures Growth,-,8.10%,6.17%,10.33%,8.38%
Capital Expenditures / Sales,-3.90%,-3.65%,-3.08%,-2.97%,-2.61%
Capital Expenditures (Fixed Assets),(247M),(227M),(213M),(191M),(175M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(469M),-,(2.29B),-,-
Sale of Fixed Assets & Businesses,1M,2M,2M,3M,2M
Purchase/Sale of Investments,(300M),1.04B,97M,147M,(2.21B)
Purchase of Investments,(9.27B),(10.67B),(9.21B),(8.6B),(4.55B)
Sale/Maturity of Investments,8.97B,11.71B,9.31B,8.75B,2.34B
Other Uses,(136M),(364M),(914M),(5.76B),(7.42B)
Other Sources,(3.02B),(429M),997M,864M,723M
Net Investing Cash Flow,(1.1B),326M,(3.13B),(751M),(3.92B)
Net Investing Cash Flow Growth,-,129.66%,"-1,059.82%",76.00%,-421.44%
Net Investing Cash Flow / Sales,-17.37%,5.24%,-45.24%,-11.67%,-58.46%
