Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,468M,227.4M,692.9M,892.5M,970.9M
Funds from Operations Growth,-,-51.41%,204.71%,28.81%,8.78%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,2.32B,2.37B,452.1M,2.5B,1.39B
Net Operating Cash Flow Growth,-,2.04%,-80.93%,453.48%,-44.47%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(48M),(89.8M),(55.2M),(73M),(63.7M)
Capital Expenditures Growth,-,-87.08%,38.53%,-32.25%,12.74%
Capital Expenditures (Fixed Assets),(48M),(89.8M),(55.2M),(73M),(63.7M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(313.2M),-,-,-,-
Sale of Fixed Assets & Businesses,4M,51.6M,3.1M,6.5M,5.1M
Purchase/Sale of Investments,(1.94B),(1.51B),763.7M,(3.95B),(962.5M)
Purchase of Investments,(8.16B),(6.91B),(8.33B),(11.53B),(6.56B)
Sale/Maturity of Investments,6.23B,5.4B,9.09B,7.58B,5.6B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,-,-,(143.4M)
Other Sources,49M,(12.4M),(256.3M),212.6M,(212.6M)
Net Investing Cash Flow,(2.24B),(1.56B),455.3M,(3.8B),(1.38B)
Net Investing Cash Flow Growth,-,30.61%,129.25%,-935.16%,63.78%
