Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,5.17B,4.81B,4.13B,3.35B,4.23B
Net Income Growth,-,-7.08%,-14.10%,-18.82%,26.22%
"Depreciation, Depletion & Amortization",746M,711M,714M,734M,727M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(51M),(29M),43M,(203M),(44M)
Deferred Taxes,-,(29M),43M,(203M),(44M)
Investment Tax Credit,-,-,-,-,-
Other Funds,174M,80M,86M,87M,115M
Funds from Operations,6.04B,5.57B,4.97B,3.97B,5.03B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(2.65B),(1.93B),(1.53B),(785M),(1.24B)
Receivables,-,319M,(212M),98M,(489M)
Accounts Payable,-,(1.36B),260M,483M,1.74B
Other Assets/Liabilities,-,(240M),263M,207M,(390M)
Net Operating Cash Flow,-,3.64B,3.44B,3.19B,3.79B
Net Operating Cash Flow Growth,-,-,-5.44%,-7.39%,18.96%
Net Operating Cash Flow / Sales,-,8.85%,9.34%,8.92%,9.74%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(518M),(695M),(829M),(704M)
Capital Expenditures Growth,-,-,-34.17%,-19.28%,15.08%
Capital Expenditures / Sales,-,-1.26%,-1.89%,-2.32%,-1.81%
Capital Expenditures (Fixed Assets),-,(518M),(695M),(829M),(704M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(416M),-,(5M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,4M,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(930M),(674M),(837M),(701M)
Net Investing Cash Flow Growth,-,-,27.53%,-24.18%,16.25%
Net Investing Cash Flow / Sales,-,-2.26%,-1.83%,-2.34%,-1.80%
