Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,338M,254M,282M,229M,258M
Net Income Growth,-,-24.85%,11.02%,-18.79%,12.66%
"Depreciation, Depletion & Amortization",56M,64M,57M,57M,55M
Depreciation and Depletion,-,30M,30M,30M,29M
Amortization of Intangible Assets,-,34M,27M,27M,26M
Deferred Taxes & Investment Tax Credit,6M,(31M),(4M),9M,4M
Deferred Taxes,-,(31M),(4M),9M,4M
Investment Tax Credit,-,-,-,-,-
Other Funds,38M,25M,26M,61M,51M
Funds from Operations,438M,312M,361M,356M,368M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(214M),(55M),7M,(132M),(70M)
Receivables,-,(3M),(58M),25M,(109M)
Accounts Payable,-,(8M),43M,(4M),35M
Other Assets/Liabilities,-,25M,(53M),(18M),(10M)
Net Operating Cash Flow,-,257M,368M,224M,298M
Net Operating Cash Flow Growth,-,-,43.19%,-39.13%,33.04%
Net Operating Cash Flow / Sales,-,20.63%,28.44%,17.92%,22.06%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(40M),(73M),(42M),(53M)
Capital Expenditures Growth,-,-,-82.50%,42.47%,-26.19%
Capital Expenditures / Sales,-,-3.21%,-5.64%,-3.36%,-3.92%
Capital Expenditures (Fixed Assets),-,(40M),(73M),(42M),(53M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(16M),-,(42M),(7M),(10M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,(30M)
Purchase of Investments,-,-,-,-,(30M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(1M),-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(41M),(115M),(49M),(93M)
Net Investing Cash Flow Growth,-,-,-180.49%,57.39%,-89.80%
Net Investing Cash Flow / Sales,-,-3.29%,-8.89%,-3.92%,-6.88%
