Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,295.74M,311.25M,331.96M,321.7M,368.21M
Funds from Operations Growth,-,5.24%,6.66%,-3.09%,14.46%
Changes in Working Capital,(67.73M),87.55M,(51.04M),46.25M,(46.73M)
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,(52.6M),62.66M,(53.79M),54.55M,(31.94M)
Other Assets/Liabilities,(25.45M),33.93M,(9.98M),4.34M,(26.95M)
Net Operating Cash Flow,228.01M,398.8M,280.93M,367.95M,321.48M
Net Operating Cash Flow Growth,-,74.91%,-29.56%,30.98%,-12.63%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(37.76M),(41.26M),(43.31M),(36.26M),(48.03M)
Capital Expenditures Growth,-,-9.27%,-4.97%,16.29%,-32.47%
Capital Expenditures (Fixed Assets),(37.76M),(41.26M),(43.31M),(36.26M),(48.03M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(32.18M)
Sale of Fixed Assets & Businesses,-,-,1.39M,447K,157K
Purchase/Sale of Investments,87.28M,(208.57M),(79.22M),(159.77M),200.98M
Purchase of Investments,(511.04M),(815.98M),(772.64M),(163.21M),(54.94M)
Sale/Maturity of Investments,598.32M,607.41M,693.42M,3.43M,255.92M
Other Uses,26.34M,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,75.85M,(249.84M),(121.14M),(195.58M),120.93M
