Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,196.25M,234.01M,225M,217.95M,262.17M
Net Income Growth,-,19.24%,-3.85%,-3.13%,20.29%
"Depreciation, Depletion & Amortization",68.47M,73.41M,74.27M,76.04M,77.64M
Depreciation and Depletion,18.47M,19.51M,19.97M,21.14M,22.64M
Amortization of Intangible Assets,50M,53.9M,54.3M,54.9M,55M
Deferred Taxes & Investment Tax Credit,4.91M,3.35M,(5.22M),1.9M,(12.76M)
Deferred Taxes,4.91M,3.35M,(5.22M),1.9M,(12.76M)
Investment Tax Credit,-,-,-,-,-
Other Funds,30.43M,32.11M,58.26M,61.1M,66.33M
Funds from Operations,300.05M,342.88M,352.31M,357M,393.38M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(23.74M),(97.5M),245.21M,(469.25M),(239.28M)
Receivables,(237.98M),(314.33M),289.76M,(818.97M),(406.74M)
Accounts Payable,142.17M,133.87M,(48.74M),381.92M,273.46M
Other Assets/Liabilities,72.08M,82.96M,4.19M,(32.2M),(106M)
Net Operating Cash Flow,276.31M,245.38M,597.52M,(112.25M),154.11M
Net Operating Cash Flow Growth,-,-11.19%,143.51%,-118.79%,237.28%
Net Operating Cash Flow / Sales,41.40%,32.48%,74.48%,-14.22%,17.89%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(26.24M),(28.69M),(37.08M),(31.39M),(35.24M)
Capital Expenditures Growth,-,-9.34%,-29.23%,15.34%,-12.28%
Capital Expenditures / Sales,-3.93%,-3.80%,-4.62%,-3.98%,-4.09%
Capital Expenditures (Fixed Assets),(26.24M),(28.69M),(37.08M),(31.39M),(35.24M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(71.27M),(430.06M),(57.07M),(35.86M),2.12M
Sale of Fixed Assets & Businesses,(9K),-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(2.28M),-,-,-
Other Sources,(1.47M),-,-,-,-
Net Investing Cash Flow,(97.52M),(461.03M),(94.14M),(67.25M),(33.12M)
Net Investing Cash Flow Growth,-,-372.78%,79.58%,28.57%,50.75%
Net Investing Cash Flow / Sales,-14.61%,-61.02%,-11.73%,-8.52%,-3.85%
