Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,194.63M,227.11M,163.4M,278.4M,200.8M
Funds from Operations Growth,-,16.69%,-28.05%,70.38%,-27.87%
Changes in Working Capital,146.53M,(65.54M),151.23M,(174.8M),41.8M
Receivables,(114.94M),(123.59M),150.91M,(63M),13.1M
Inventories,-,-,-,-,-
Accounts Payable,241.25M,(198.44M),171.55M,22.2M,79.1M
Other Assets/Liabilities,(65.48M),236M,(238.81M),9.1M,(146.6M)
Net Operating Cash Flow,341.16M,161.58M,314.63M,103.6M,242.6M
Net Operating Cash Flow Growth,-,-52.64%,94.72%,-67.07%,134.17%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(13.72M),(9.48M),(10.43M),(10M),(8.3M)
Capital Expenditures Growth,-,30.93%,-10.06%,4.10%,17.00%
Capital Expenditures (Fixed Assets),(13.72M),(9.48M),(10.43M),(10M),(8.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(46.19M),(61.39M),(188.77M),(436M),(21.2M)
Sale of Fixed Assets & Businesses,8.12M,1.03M,7.41M,200K,4.2M
Purchase/Sale of Investments,(2.12M),(239K),1.49M,-,3.6M
Purchase of Investments,(4.66M),(2.61M),(12K),-,-
Sale/Maturity of Investments,2.53M,2.37M,1.51M,-,3.6M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(53.91M),(70.07M),(190.3M),(445.8M),(21.7M)
