Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,164.7M,193.3M,217.7M,24.4M,123.4M
Net Income Growth,-,17.36%,12.62%,-88.79%,405.74%
"Depreciation, Depletion & Amortization",57.2M,55.9M,56.2M,60.4M,54.8M
Depreciation and Depletion,52.7M,51.5M,51.8M,55.8M,51.4M
Amortization of Intangible Assets,4.5M,4.4M,4.4M,4.6M,3.4M
Deferred Taxes & Investment Tax Credit,3.8M,(3.9M),(1.7M),(44.3M),26.4M
Deferred Taxes,3.8M,(3.9M),(1.7M),(44.3M),26.4M
Investment Tax Credit,-,-,-,-,-
Other Funds,37.1M,23.7M,23.5M,17.5M,21.6M
Funds from Operations,262.8M,269M,295.7M,58M,226.2M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(15.2M),(52.4M),61.8M,(163.8M),(180.9M)
Receivables,81.6M,(55M),5.1M,700K,43.9M
Accounts Payable,6.1M,139.6M,150.4M,(101.5M),52.2M
Other Assets/Liabilities,(35.2M),(5.7M),(81.1M),(5.3M),(50.9M)
Net Operating Cash Flow,247.6M,216.6M,357.5M,(105.8M),45.3M
Net Operating Cash Flow Growth,-,-12.52%,65.05%,-129.59%,142.82%
Net Operating Cash Flow / Sales,17.99%,14.40%,19.69%,-6.95%,3.04%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(28.2M),(35.2M),(50.2M),(53.3M),(39.4M)
Capital Expenditures Growth,-,-24.82%,-42.61%,-6.18%,26.08%
Capital Expenditures / Sales,-2.05%,-2.34%,-2.77%,-3.50%,-2.64%
Capital Expenditures (Fixed Assets),(28.2M),(35.2M),(50.2M),(53.3M),(39.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(170.6M),(306.3M),(43.2M),(25.9M),411M
Purchase of Investments,(368.3M),(388.1M),(478.4M),(275.8M),(141M)
Sale/Maturity of Investments,197.7M,81.8M,435.2M,249.9M,552M
Other Uses,(600K),(1.5M),-,(2.9M),(6M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(199.4M),(343M),(93.4M),(82.1M),365.6M
Net Investing Cash Flow Growth,-,-72.02%,72.77%,12.10%,545.31%
Net Investing Cash Flow / Sales,-14.49%,-22.80%,-5.14%,-5.39%,24.53%
