Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(21.9M),254.9M,84.8M,62.9M,140.5M
Net Income Growth,-,"1,263.93%",-66.73%,-25.83%,123.37%
"Depreciation, Depletion & Amortization",183M,264.2M,306.1M,190.7M,144.5M
Depreciation and Depletion,42.6M,48.6M,47.1M,25.1M,36.6M
Amortization of Intangible Assets,140.4M,215.6M,259M,165.6M,107.9M
Deferred Taxes & Investment Tax Credit,27.3M,4.3M,(11.9M),(33.4M),(12M)
Deferred Taxes,27.3M,4.3M,(11.9M),(33.4M),(12M)
Investment Tax Credit,-,-,-,-,-
Other Funds,117M,24.6M,95.4M,22M,25.5M
Funds from Operations,305.4M,548M,474.4M,242.2M,298.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(105.9M),(439.5M),(342.1M),(107.5M),(285.4M)
Receivables,(58.1M),(617.7M),(75.7M),559.8M,(42.3M)
Accounts Payable,213.3M,479.8M,2.7M,(464.4M),191.4M
Other Assets/Liabilities,(193.7M),(251.7M),(254.6M),(103.3M),(209.4M)
Net Operating Cash Flow,199.5M,108.5M,132.3M,134.7M,13.1M
Net Operating Cash Flow Growth,-,-45.61%,21.94%,1.81%,-90.27%
Net Operating Cash Flow / Sales,15.08%,5.51%,6.58%,11.58%,0.98%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(39.2M),(35M),(34.6M),(29.2M),(46.6M)
Capital Expenditures Growth,-,10.71%,1.14%,15.61%,-59.59%
Capital Expenditures / Sales,-2.96%,-1.78%,-1.72%,-2.51%,-3.48%
Capital Expenditures (Fixed Assets),(39.2M),(35M),(34.6M),(29.2M),(46.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(146.3M)
Sale of Fixed Assets & Businesses,-,379.2M,(700K),-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(1.6M),(400K),(200K),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(40.8M),343.8M,(35.5M),(23.9M),(188.7M)
Net Investing Cash Flow Growth,-,942.65%,-110.33%,32.68%,-689.54%
Net Investing Cash Flow / Sales,-3.08%,17.45%,-1.77%,-2.05%,-14.09%
