Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,213.2M,201.5M,229.1M,222.7M,237.2M
Net Income Growth,-,-5.49%,13.70%,-2.79%,6.51%
"Depreciation, Depletion & Amortization",25.5M,24.9M,29.7M,25.7M,25.4M
Depreciation and Depletion,19.2M,18.5M,19.2M,18.5M,18.2M
Amortization of Intangible Assets,6.3M,6.4M,10.5M,7.2M,7.2M
Deferred Taxes & Investment Tax Credit,1.7M,(600K),5M,2.3M,(9.4M)
Deferred Taxes,1.7M,(600K),5M,2.3M,(9.4M)
Investment Tax Credit,-,-,-,-,-
Other Funds,25M,19.8M,20.5M,16.4M,20.3M
Funds from Operations,265.4M,245.6M,284.3M,267.1M,273.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(27.2M),(59.2M),(61.6M),(73.2M),(132.7M)
Receivables,4.7M,(36.1M),(28.9M),(43.4M),(19.9M)
Accounts Payable,42M,(11.2M),8.5M,24.1M,18M
Other Assets/Liabilities,(12.5M),4.3M,(700K),1.9M,(25.3M)
Net Operating Cash Flow,238.2M,186.4M,222.7M,193.9M,140.8M
Net Operating Cash Flow Growth,-,-21.75%,19.47%,-12.93%,-27.39%
Net Operating Cash Flow / Sales,20.39%,16.57%,18.63%,16.36%,11.51%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(18.3M),(16.2M),(16.3M),(20.2M),(21.3M)
Capital Expenditures Growth,-,11.48%,-0.62%,-23.93%,-5.45%
Capital Expenditures / Sales,-1.57%,-1.44%,-1.36%,-1.70%,-1.74%
Capital Expenditures (Fixed Assets),(18.3M),(16.2M),(16.3M),(20.2M),(21.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,4.2M,(3.9M),-,-,-
Sale of Fixed Assets & Businesses,1.4M,200K,500K,3.8M,900K
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(238M),(208.6M),(215M),(205.8M),(264M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(29.7M),(29.7M),(23.8M),(6.6M),(73.8M)
Net Investing Cash Flow Growth,-,0.00%,19.87%,72.27%,"-1,018.18%"
Net Investing Cash Flow / Sales,-2.54%,-2.64%,-1.99%,-0.56%,-6.03%
