Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,165.42M,169.88M,193.87M,228.42M,210.59M
Net Income Growth,-,2.69%,14.12%,17.83%,-7.81%
"Depreciation, Depletion & Amortization",43.42M,27.04M,35.33M,34.55M,35.14M
Depreciation and Depletion,13.02M,12.94M,14.31M,12.83M,12.96M
Amortization of Intangible Assets,30.4M,14.11M,21.02M,21.72M,22.18M
Deferred Taxes & Investment Tax Credit,(9.63M),(93.35M),(9.53M),(12.96M),(9.87M)
Deferred Taxes,(9.63M),(93.35M),(9.53M),(12.96M),(9.87M)
Investment Tax Credit,-,-,-,-,-
Other Funds,35.64M,52.66M,15.5M,25.19M,15.05M
Funds from Operations,234.85M,156.23M,235.16M,275.2M,250.91M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(4.56M),64.18M,50.94M,(25.48M),(30.68M)
Receivables,18.49M,205K,(168.53M),70.42M,(286K)
Accounts Payable,2.69M,(1.14M),4.15M,(2.06M),(2.85M)
Other Assets/Liabilities,(52.01M),(7.32M),166.91M,1.9M,(14.3M)
Net Operating Cash Flow,230.29M,220.4M,286.1M,249.73M,220.23M
Net Operating Cash Flow Growth,-,-4.30%,29.81%,-12.71%,-11.81%
Net Operating Cash Flow / Sales,46.23%,42.62%,52.03%,44.60%,39.91%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(11.05M),(14.79M),(16.6M),(15.34M),(19.1M)
Capital Expenditures Growth,-,-33.82%,-12.24%,7.59%,-24.51%
Capital Expenditures / Sales,-2.22%,-2.86%,-3.02%,-2.74%,-3.46%
Capital Expenditures (Fixed Assets),(1.81M),(4.65M),(6.39M),(1.25M),(3.48M)
Capital Expenditures (Other Assets),(9.24M),(10.14M),(10.21M),(14.08M),(15.62M)
Net Assets from Acquisitions,-,(948.7M),(6.81M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,(77K),(26.28M),-,-
Purchase of Investments,-,(77K),(26.28M),-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(911K),1K,(147K),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(11.96M),(963.56M),(49.83M),(15.31M),(19.1M)
Net Investing Cash Flow Growth,-,"-7,955.83%",94.83%,69.28%,-24.77%
Net Investing Cash Flow / Sales,-2.40%,-186.34%,-9.06%,-2.73%,-3.46%
