Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,622M,610M,564M,25M,301M
Net Income Growth,-,-1.93%,-7.54%,-95.57%,"1,104.00%"
"Depreciation, Depletion & Amortization",251M,250M,242M,216M,221M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(201M),27M,11M,3M,73M
Deferred Taxes,(201M),27M,11M,3M,73M
Investment Tax Credit,-,-,-,-,-
Other Funds,104M,74M,124M,113M,101M
Funds from Operations,776M,961M,941M,357M,696M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,218M,(440M),(275M),41M,(401M)
Receivables,(353M),(188M),(298M),390M,(450M)
Accounts Payable,151M,(61M),148M,(189M),(105M)
Other Assets/Liabilities,112M,(161M),(106M),33M,(114M)
Net Operating Cash Flow,994M,521M,666M,398M,295M
Net Operating Cash Flow Growth,-,-47.59%,27.83%,-40.24%,-25.88%
Net Operating Cash Flow / Sales,20.20%,10.31%,13.78%,9.08%,6.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(326M),(245M),(306M),(291M),(265M)
Capital Expenditures Growth,-,24.85%,-24.90%,4.90%,8.93%
Capital Expenditures / Sales,-6.63%,-4.85%,-6.33%,-6.64%,-5.85%
Capital Expenditures (Fixed Assets),(326M),(245M),(306M),(291M),(265M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,22M,-,12M,1M,-
Purchase/Sale of Investments,-,-,-,-,(91M)
Purchase of Investments,-,-,-,-,(91M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(51M),(165M),(185M),(162M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(203M),(312M),(257M),(253M),(370M)
Net Investing Cash Flow Growth,-,-53.69%,17.63%,1.56%,-46.25%
Net Investing Cash Flow / Sales,-4.13%,-6.18%,-5.32%,-5.77%,-8.17%
