Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,487M,404M,226M,508M,795M
Net Income Growth,-,-17.04%,-44.06%,124.78%,56.50%
"Depreciation, Depletion & Amortization",333M,370M,364M,297M,281M
Depreciation and Depletion,166M,174M,169M,144M,133M
Amortization of Intangible Assets,167M,196M,195M,153M,148M
Deferred Taxes & Investment Tax Credit,(52M),(25M),(141M),(252M),(670M)
Deferred Taxes,(52M),(25M),(141M),(252M),(670M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(123M),29M,144M,170M,(90M)
Funds from Operations,645M,778M,593M,723M,316M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(205M),64M,28M,(514M),(230M)
Receivables,(118M),(53M),144M,(254M),(29M)
Accounts Payable,140M,147M,(62M),304M,(87M)
Other Assets/Liabilities,(64M),148M,(32M),(287M),146M
Net Operating Cash Flow,440M,842M,621M,209M,86M
Net Operating Cash Flow Growth,-,91.36%,-26.25%,-66.34%,-58.85%
Net Operating Cash Flow / Sales,10.64%,19.71%,14.54%,6.38%,2.59%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(216M),(208M),(184M),(251M),(135M)
Capital Expenditures Growth,-,3.70%,11.54%,-36.41%,46.22%
Capital Expenditures / Sales,-5.22%,-4.87%,-4.31%,-7.67%,-4.06%
Capital Expenditures (Fixed Assets),(216M),(208M),(184M),(251M),(135M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(2.31B),(23M),-,-
Sale of Fixed Assets & Businesses,141M,113M,512M,20M,285M
Purchase/Sale of Investments,2B,-,-,-,(15M)
Purchase of Investments,-,-,-,-,(15M)
Sale/Maturity of Investments,2B,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,1.93B,(2.4B),326M,(229M),139M
Net Investing Cash Flow Growth,-,-224.18%,113.59%,-170.25%,160.70%
Net Investing Cash Flow / Sales,46.70%,-56.15%,7.63%,-6.99%,4.18%
