Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.13B,1.35B,1.15B,1.44B,1.66B
Net Income Growth,-,18.84%,-14.84%,25.88%,15.05%
"Depreciation, Depletion & Amortization",17.4M,17.2M,19.4M,19.9M,20.9M
Depreciation and Depletion,14.7M,23.8M,-,-,-
Amortization of Intangible Assets,2.7M,(6.6M),-,-,-
Deferred Taxes & Investment Tax Credit,(4.7M),(7.9M),17.7M,5.9M,(9.3M)
Deferred Taxes,(4.7M),(7.9M),17.7M,5.9M,(9.3M)
Investment Tax Credit,-,-,-,-,-
Other Funds,32.7M,34M,28.5M,46.1M,35.4M
Funds from Operations,1.18B,1.39B,1.21B,1.51B,1.71B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.06B),(819.9M),(1.39B),(2.17B),(1.43B)
Receivables,-,-,-,-,-
Accounts Payable,(82.4M),109.4M,306.2M,287.5M,442.7M
Other Assets/Liabilities,39.7M,(759.3M),(27.8M),(804.4M),(300K)
Net Operating Cash Flow,120.4M,568.9M,(174.1M),(660.5M),271.8M
Net Operating Cash Flow Growth,-,372.51%,-130.60%,-279.38%,141.15%
Net Operating Cash Flow / Sales,1.65%,7.02%,-2.47%,-8.26%,3.09%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(15.5M),(47.5M),(30.9M),(41.6M),(35.5M)
Capital Expenditures Growth,-,-206.45%,34.95%,-34.63%,14.66%
Capital Expenditures / Sales,-0.21%,-0.59%,-0.44%,-0.52%,-0.40%
Capital Expenditures (Fixed Assets),(15.5M),(47.5M),(30.9M),(41.6M),(35.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(200K),(100K),-,-,(271.5M)
Sale of Fixed Assets & Businesses,5.8M,-,-,-,-
Purchase/Sale of Investments,-,(2.2M),-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,(2.2M),-,-,-
Other Uses,(900K),2.4M,-,-,-
Other Sources,-,-,62.8M,(24.3M),(9.3M)
Net Investing Cash Flow,(10.8M),(45.3M),(26.5M),(42.2M),(304.2M)
Net Investing Cash Flow Growth,-,-319.44%,41.50%,-59.25%,-620.85%
Net Investing Cash Flow / Sales,-0.15%,-0.56%,-0.38%,-0.53%,-3.46%
