Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.18B,1.66B,2.34B,3.28B,2.27B
Net Income Growth,-,40.83%,41.23%,39.99%,-30.82%
"Depreciation, Depletion & Amortization",681M,761M,848M,880M,922M
Depreciation and Depletion,461M,495M,530M,551M,579M
Amortization of Intangible Assets,220M,266M,318M,329M,343M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,589M,728M,539M,437M,506M
Funds from Operations,2.45B,3.15B,3.73B,4.6B,3.7B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(324M),(1M),855M,(602M),(1.35B)
Receivables,(259M),135M,18M,(409M),176M
Accounts Payable,920M,1.17B,1.81B,997M,409M
Other Assets/Liabilities,(830M),(820M),(443M),(557M),(372M)
Net Operating Cash Flow,2.12B,3.15B,4.59B,4B,2.35B
Net Operating Cash Flow Growth,-,48.16%,45.69%,-12.87%,-41.15%
Net Operating Cash Flow / Sales,17.76%,22.88%,25.88%,21.30%,13.88%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(1.52B),(1.83B),(1.81B),(1.78B),(1.73B)
Capital Expenditures Growth,-,-20.46%,0.60%,1.82%,2.86%
Capital Expenditures / Sales,-12.67%,-13.27%,-10.24%,-9.50%,-10.22%
Capital Expenditures (Fixed Assets),(1.52B),(1.83B),(1.81B),(1.77B),(1.73B)
Capital Expenditures (Other Assets),-,-,-,(9M),-
Net Assets from Acquisitions,-,-,-,(6M),(13M)
Sale of Fixed Assets & Businesses,2M,-,-,-,-
Purchase/Sale of Investments,-,(30M),(102M),(386M),(90M)
Purchase of Investments,-,(30M),(102M),(386M),(90M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.51B),(1.86B),(1.92B),(2.17B),(897M)
Net Investing Cash Flow Growth,-,-22.60%,-3.29%,-13.41%,58.72%
Net Investing Cash Flow / Sales,-12.65%,-13.48%,-10.81%,-11.59%,-5.30%
