Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,115M,272M,49M,(1.39B),137M
Net Income Growth,-,136.52%,-81.99%,"-2,936.73%",109.86%
"Depreciation, Depletion & Amortization",180M,168M,164M,181M,179M
Depreciation and Depletion,89M,90M,84M,104M,103M
Amortization of Intangible Assets,91M,78M,80M,77M,76M
Deferred Taxes & Investment Tax Credit,496M,-,-,-,7M
Deferred Taxes,496M,-,-,-,7M
Investment Tax Credit,-,-,-,-,-
Other Funds,37M,44M,1.33B,517M,345M
Funds from Operations,828M,484M,1.54B,(692M),668M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(163M),(1.13B),(343M),273M,2.32B
Receivables,(393M),(214M),(115M),(864M),(333M)
Accounts Payable,1.06B,(292M),1.35B,62M,2.31B
Other Assets/Liabilities,(567M),(495M),(1.35B),1.64B,499M
Net Operating Cash Flow,665M,(646M),1.2B,(419M),2.99B
Net Operating Cash Flow Growth,-,-197.14%,284.98%,-135.06%,814.08%
Net Operating Cash Flow / Sales,1.56%,-1.47%,2.63%,-0.93%,6.35%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(126M),(67M),(74M),(82M),(164M)
Capital Expenditures Growth,-,46.83%,-10.45%,-10.81%,-100.00%
Capital Expenditures / Sales,-0.30%,-0.15%,-0.16%,-0.18%,-0.35%
Capital Expenditures (Fixed Assets),(126M),(67M),(74M),(82M),(164M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(22M)
Sale of Fixed Assets & Businesses,-,927M,11M,(4M),20M
Purchase/Sale of Investments,38M,2M,16M,(29M),(38M)
Purchase of Investments,(4M),(2M),(2M),(34M),(40M)
Sale/Maturity of Investments,42M,4M,18M,5M,2M
Other Uses,-,-,-,-,-
Other Sources,26M,-,-,-,-
Net Investing Cash Flow,(88M),862M,(47M),(44M),(204M)
Net Investing Cash Flow Growth,-,"1,079.55%",-105.45%,6.38%,-363.64%
Net Investing Cash Flow / Sales,-0.21%,1.96%,-0.10%,-0.10%,-0.43%
