Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,167.29M,161.19M,216.24M,159.83M,164.86M
Net Income Growth,-,-3.65%,34.16%,-26.09%,3.15%
"Depreciation, Depletion & Amortization",33.39M,33.18M,33.75M,32.66M,34.23M
Depreciation and Depletion,18.55M,17.87M,18.8M,17.21M,19.75M
Amortization of Intangible Assets,14.84M,15.31M,14.95M,15.46M,14.48M
Deferred Taxes & Investment Tax Credit,3.32M,3.11M,7.41M,4.18M,(16.7M)
Deferred Taxes,3.32M,3.11M,7.41M,4.18M,(16.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,7.29M,6.35M,(1.74M),20.31M,8.31M
Funds from Operations,211.29M,203.83M,255.67M,216.98M,190.7M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(68.25M),(35.94M),(37.73M),(19.02M),(133.8M)
Receivables,11.04M,4.49M,(85.92M),(907K),(56.47M)
Accounts Payable,(5.57M),30.56M,50.88M,(69.55M),37.35M
Other Assets/Liabilities,(53.39M),(27.98M),(29.32M),78.26M,(76.44M)
Net Operating Cash Flow,143.04M,167.89M,217.94M,197.96M,56.9M
Net Operating Cash Flow Growth,-,17.37%,29.81%,-9.17%,-71.26%
Net Operating Cash Flow / Sales,20.98%,25.47%,26.06%,28.67%,7.97%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(44.39M),(39.73M),(44.65M),(32.65M),(47M)
Capital Expenditures Growth,-,10.50%,-12.40%,26.88%,-43.94%
Capital Expenditures / Sales,-6.51%,-6.03%,-5.34%,-4.73%,-6.58%
Capital Expenditures (Fixed Assets),(44.39M),(39.73M),(37.65M),(32.65M),(47M)
Capital Expenditures (Other Assets),-,-,(7M),-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(77.72M),72.4M,61.45M,51.64M,20.6M
Purchase of Investments,(92.5M),(26.96M),(39.35M),(9.22M),(1.74M)
Sale/Maturity of Investments,14.78M,99.36M,100.8M,60.86M,22.34M
Other Uses,-,-,-,-,-
Other Sources,1.92M,408K,1.22M,-,10.85M
Net Investing Cash Flow,(122.1M),32.68M,16.8M,18.99M,(26.4M)
Net Investing Cash Flow Growth,-,126.76%,-48.60%,13.06%,-238.98%
Net Investing Cash Flow / Sales,-17.91%,4.96%,2.01%,2.75%,-3.70%
