Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,137.5M,163.2M,198.8M,138.3M,173.4M
Net Income Growth,-,18.69%,21.81%,-30.43%,25.38%
"Depreciation, Depletion & Amortization",18.9M,22.9M,25.3M,25.5M,25.1M
Depreciation and Depletion,15.4M,18.1M,18.5M,19.1M,19.1M
Amortization of Intangible Assets,3.5M,4.8M,6.8M,6.4M,6M
Deferred Taxes & Investment Tax Credit,(10.6M),(66.1M),(2.1M),(87.6M),(48.7M)
Deferred Taxes,(10.6M),(66.1M),(2.1M),(87.6M),(48.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,96.3M,106.6M,112.5M,124.3M,132.9M
Funds from Operations,242.1M,226.6M,334.5M,200.5M,282.7M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,176.1M,172.2M,32.3M,195.6M,40.7M
Receivables,53.1M,(5M),(203.1M),15.4M,(134.7M)
Accounts Payable,2.9M,(2.3M),(1.3M),35.5M,17.2M
Other Assets/Liabilities,78.8M,118.8M,242.8M,103.6M,207.2M
Net Operating Cash Flow,418.2M,398.8M,366.8M,396.1M,323.4M
Net Operating Cash Flow Growth,-,-4.64%,-8.02%,7.99%,-18.35%
Net Operating Cash Flow / Sales,52.20%,45.99%,38.07%,41.49%,31.40%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(23.5M),(69M),(151.3M),(122.6M),(39.9M)
Capital Expenditures Growth,-,-193.62%,-119.28%,18.97%,67.46%
Capital Expenditures / Sales,-2.93%,-7.96%,-15.70%,-12.84%,-3.87%
Capital Expenditures (Fixed Assets),(23.5M),(69M),(151.3M),(122.6M),(39.9M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(63.1M),(1.5M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(254.7M),(175.4M),(113.1M),77.2M,334M
Purchase of Investments,(615.4M),(614.9M),(558.1M),(385.2M),(3.9M)
Sale/Maturity of Investments,360.7M,439.5M,445M,462.4M,337.9M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(278.2M),(307.5M),(265.9M),(45.4M),294.1M
Net Investing Cash Flow Growth,-,-10.53%,13.53%,82.93%,747.80%
Net Investing Cash Flow / Sales,-34.73%,-35.46%,-27.59%,-4.75%,28.55%
