Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,89.6M,110.72M,93.56M,56.24M,83.02M
Net Income Growth,-,23.56%,-15.50%,-39.89%,47.63%
"Depreciation, Depletion & Amortization",38.32M,39.88M,39.92M,39.24M,38.31M
Depreciation and Depletion,25.39M,27.02M,20.49M,26.39M,25.61M
Amortization of Intangible Assets,12.93M,12.86M,19.44M,12.85M,12.7M
Deferred Taxes & Investment Tax Credit,(60.13M),1.16M,(6.41M),(9.43M),(13.12M)
Deferred Taxes,(60.13M),1.16M,(6.41M),(9.43M),(13.12M)
Investment Tax Credit,-,-,-,-,-
Other Funds,61.97M,60.66M,68.81M,64.81M,62.9M
Funds from Operations,129.76M,212.41M,195.88M,150.86M,171.1M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,65.48M,(2.18M),(91.35M),(12.4M),(87.13M)
Receivables,(9.04M),42.4M,(77.22M),4.45M,(43.36M)
Accounts Payable,28.12M,9.35M,(25.39M),(10.26M),2.25M
Other Assets/Liabilities,44.48M,(54.51M),10.01M,509K,(30.11M)
Net Operating Cash Flow,195.24M,210.24M,104.54M,138.47M,83.98M
Net Operating Cash Flow Growth,-,7.68%,-50.28%,32.45%,-39.35%
Net Operating Cash Flow / Sales,29.97%,30.83%,15.21%,21.83%,12.45%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(9.44M),(7.12M),(10.56M),(5.23M),(9.33M)
Capital Expenditures Growth,-,24.64%,-48.43%,50.51%,-78.37%
Capital Expenditures / Sales,-1.45%,-1.04%,-1.54%,-0.82%,-1.38%
Capital Expenditures (Fixed Assets),(9.44M),(7.12M),(10.56M),(5.23M),(9.33M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(67.91M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(149.81M),(184.53M),36.48M,85.14M,118.8M
Purchase of Investments,(189.53M),(216.91M),(36.21M),(17.51M),(4.8M)
Sale/Maturity of Investments,39.72M,32.38M,72.69M,102.65M,123.6M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(159.25M),(191.64M),(41.99M),79.91M,109.48M
Net Investing Cash Flow Growth,-,-20.34%,78.09%,290.30%,36.99%
Net Investing Cash Flow / Sales,-24.44%,-28.10%,-6.11%,12.60%,16.23%
