Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,295M,308M,402M,268M,229M
Net Income Growth,-,4.41%,30.52%,-33.33%,-14.55%
"Depreciation, Depletion & Amortization",110M,105M,113M,111M,112M
Depreciation and Depletion,52M,49M,49M,45M,47M
Amortization of Intangible Assets,58M,56M,64M,66M,65M
Deferred Taxes & Investment Tax Credit,(24M),25M,32M,(179M),58M
Deferred Taxes,(24M),25M,32M,(179M),58M
Investment Tax Credit,-,-,-,-,-
Other Funds,32M,52M,43M,37M,67M
Funds from Operations,413M,490M,590M,237M,466M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(25M),(114M),113M,(85M),(456M)
Receivables,(77M),(32M),(186M),248M,(142M)
Accounts Payable,128M,259M,617M,(188M),(111M)
Other Assets/Liabilities,(47M),(295M),(133M),17M,(88M)
Net Operating Cash Flow,388M,376M,703M,152M,10M
Net Operating Cash Flow Growth,-,-3.09%,86.97%,-78.38%,-93.42%
Net Operating Cash Flow / Sales,19.69%,17.85%,30.30%,8.03%,0.47%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(62M),(61M),(68M),(54M),(59M)
Capital Expenditures Growth,-,1.61%,-11.48%,20.59%,-9.26%
Capital Expenditures / Sales,-3.15%,-2.90%,-2.93%,-2.85%,-2.76%
Capital Expenditures (Fixed Assets),(62M),(61M),(68M),(54M),(59M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,7M,1M,(4M),9M,2M
Purchase/Sale of Investments,(7M),(351M),(161M),(512M),(59M)
Purchase of Investments,(7M),(351M),(161M),(512M),(59M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(62M),(411M),(217M),(557M),(116M)
Net Investing Cash Flow Growth,-,-562.90%,47.20%,-156.68%,79.17%
Net Investing Cash Flow / Sales,-3.15%,-19.51%,-9.35%,-29.44%,-5.42%
