Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,342.14M,392.02M,379.37M,391.17M,414.38M
Net Income Growth,-,14.58%,-3.23%,3.11%,5.93%
"Depreciation, Depletion & Amortization",156.92M,154.54M,153.12M,153.86M,157.76M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,107.77M,117.85M,127.25M,110.53M,117.37M
Deferred Taxes,107.77M,117.85M,127.25M,110.53M,117.37M
Investment Tax Credit,-,-,-,-,-
Other Funds,31.57M,26.47M,36.5M,33.74M,23.73M
Funds from Operations,638.4M,690.87M,696.24M,689.3M,713.24M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(92.23M),(270.2M),359.04M,(217.3M),77.72M
Receivables,(183.33M),(418.49M),76.5M,(243.5M),(96.23M)
Accounts Payable,112.35M,392.38M,(133.65M),385.08M,183.62M
Other Assets/Liabilities,(40.97M),(70.74M),120.93M,(212.94M),9.27M
Net Operating Cash Flow,546.17M,420.67M,1.06B,472.01M,790.95M
Net Operating Cash Flow Growth,-,-22.98%,150.86%,-55.27%,67.57%
Net Operating Cash Flow / Sales,15.72%,8.84%,18.47%,8.35%,12.65%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(147.39M),(166.21M),(206.53M),(256.98M),(302.33M)
Capital Expenditures Growth,-,-12.77%,-24.26%,-24.43%,-17.65%
Capital Expenditures / Sales,-4.24%,-3.49%,-3.62%,-4.54%,-4.83%
Capital Expenditures (Fixed Assets),(147.39M),(166.21M),(206.53M),(256.98M),(302.33M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(7.99M),7.85M,4.29M,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(155.38M),(158.36M),(190.04M),(253.5M),(302.66M)
Net Investing Cash Flow Growth,-,-1.92%,-20.01%,-33.39%,-19.39%
Net Investing Cash Flow / Sales,-4.47%,-3.33%,-3.33%,-4.48%,-4.84%
