Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,305.42M,317.12M,317.66M,337.26M,349.58M
Funds from Operations Growth,-,3.83%,0.17%,6.17%,3.65%
Changes in Working Capital,47.37M,(64.07M),(19.1M),(44.77M),22.54M
Receivables,11.11M,(12.95M),(31.87M),(9.81M),1.73M
Inventories,-,-,-,-,-
Accounts Payable,7.77M,5.37M,(8.94M),(7M),3.94M
Other Assets/Liabilities,(10.89M),(16.57M),(6.16M),(2.58M),(10.27M)
Net Operating Cash Flow,352.78M,253.05M,298.57M,292.48M,372.12M
Net Operating Cash Flow Growth,-,-28.27%,17.99%,-2.04%,27.23%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(30.84M),(35.03M),(43.29M),(38.01M),(52.96M)
Capital Expenditures Growth,-,-13.60%,-23.56%,12.20%,-39.35%
Capital Expenditures (Fixed Assets),(30.84M),(35.03M),(43.29M),(38.01M),(52.96M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(77.18M),(57.9M),(69.95M),(215.18M),(138.4M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(100K),(137K),(384K),(179K),(38.82M)
Purchase of Investments,(163K),(354K),(975.58M),(30.39M),(251.23M)
Sale/Maturity of Investments,63K,217K,975.2M,30.21M,212.41M
Other Uses,-,-,-,(2.51M),369K
Other Sources,(56K),4K,-,-,-
Net Investing Cash Flow,(108.17M),(93.07M),(145.44M),(255.88M),(229.81M)
