Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,51.2M,292.94M,46.09M,89.68M,70.48M
Net Income Growth,-,472.12%,-84.27%,94.58%,-21.41%
"Depreciation, Depletion & Amortization",3.55M,59.86M,22.09M,38.92M,30.6M
Depreciation and Depletion,(12.23M),44.05M,7.11M,24.55M,15.07M
Amortization of Intangible Assets,15.77M,15.81M,14.98M,14.37M,15.53M
Deferred Taxes & Investment Tax Credit,-,(158.11M),-,-,-
Deferred Taxes,-,(158.11M),-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,70.71M,(53.74M),44.76M,73.84M,16.08M
Funds from Operations,125.46M,140.96M,112.94M,202.43M,117.16M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(34.3M),(101.62M),27.14M,(59.09M),6.79M
Receivables,5.74M,(115.31M),57.32M,(45.01M),12.92M
Accounts Payable,9.69M,9.26M,12.96M,(36.35M),15.95M
Other Assets/Liabilities,(48.32M),(39.73M),(37.66M),39.61M,(41.7M)
Net Operating Cash Flow,91.16M,39.34M,140.08M,143.34M,123.95M
Net Operating Cash Flow Growth,-,-56.84%,256.04%,2.33%,-13.53%
Net Operating Cash Flow / Sales,20.92%,8.19%,30.60%,28.37%,26.80%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(3.97M),(13.05M),(3.81M),(6.15M),(5.47M)
Capital Expenditures Growth,-,-228.74%,70.79%,-61.39%,11.12%
Capital Expenditures / Sales,-0.91%,-2.72%,-0.83%,-1.22%,-1.18%
Capital Expenditures (Fixed Assets),(3.42M),(13.05M),(3.36M),(2.15M),(4.47M)
Capital Expenditures (Other Assets),(550K),-,(450K),(4M),(999K)
Net Assets from Acquisitions,(581K),(251K),-,-,(274.97M)
Sale of Fixed Assets & Businesses,-,-,-,-,32.52M
Purchase/Sale of Investments,-,(4M),-,42.69M,4.21M
Purchase of Investments,-,(4M),-,-,-
Sale/Maturity of Investments,-,-,-,42.69M,4.21M
Other Uses,62K,3.29M,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(4.49M),(13.05M),2.66M,41.38M,(236.98M)
Net Investing Cash Flow Growth,-,-190.62%,120.40%,"1,454.90%",-672.74%
Net Investing Cash Flow / Sales,-1.03%,-2.71%,0.58%,8.19%,-51.24%
