Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,2.82B,3.01B,2.98B,2.97B,3.04B
Net Income Growth,-,6.89%,-0.96%,-0.23%,2.39%
"Depreciation, Depletion & Amortization",430M,489M,533M,516M,478M
Depreciation and Depletion,-,207M,247M,236M,206M
Amortization of Intangible Assets,-,282M,286M,280M,272M
Deferred Taxes & Investment Tax Credit,(142M),(295M),(98M),(40M),(29M)
Deferred Taxes,-,(295M),(98M),(40M),(29M)
Investment Tax Credit,-,-,-,-,-
Other Funds,502M,269M,243M,372M,371M
Funds from Operations,3.61B,3.47B,3.66B,3.82B,3.86B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,72M,1.03B,(231M),(1.36B),(203M)
Receivables,-,(940M),1.1B,(166M),364M
Accounts Payable,-,(77M),(93M),(157M),196M
Other Assets/Liabilities,-,1.26B,(394M),(61M),(439M)
Net Operating Cash Flow,-,4.5B,3.43B,2.46B,3.66B
Net Operating Cash Flow Growth,-,-,-23.91%,-28.19%,48.76%
Net Operating Cash Flow / Sales,-,34.31%,26.57%,19.35%,28.52%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(162M),(122M),(110M),(106M)
Capital Expenditures Growth,-,-,24.69%,9.84%,3.64%
Capital Expenditures / Sales,-,-1.23%,-0.95%,-0.86%,-0.83%
Capital Expenditures (Fixed Assets),-,(162M),(122M),(110M),(106M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(705M),(336M),(25M),(12M)
Sale of Fixed Assets & Businesses,85M,14M,1M,4M,1M
Purchase/Sale of Investments,-,1.2B,(563M),1.19B,774M
Purchase of Investments,-,(1.51B),(3.05B),(1.01B),(1.48B)
Sale/Maturity of Investments,-,2.71B,2.49B,2.2B,2.25B
Other Uses,-,-,-,(11M),(4M)
Other Sources,-,(39M),-,-,-
Net Investing Cash Flow,-,348M,(1.02B),1.05B,653M
Net Investing Cash Flow Growth,-,-,-393.10%,203.04%,-37.87%
Net Investing Cash Flow / Sales,-,2.65%,-7.91%,8.26%,5.09%
