Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,55.17M,68.77M,72.67M,79.57M,114.68M
Net Income Growth,-,24.65%,5.67%,9.49%,44.13%
"Depreciation, Depletion & Amortization",7.12M,7.73M,8.32M,9.12M,9.56M
Depreciation and Depletion,-,7.73M,8.32M,9.12M,9.56M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,1K,(1K),(3.78M),(381K),(1M)
Deferred Taxes,1K,(1K),(3.78M),(381K),(1M)
Investment Tax Credit,-,-,-,-,-
Other Funds,31.38M,33.26M,30.84M,43.36M,49.24M
Funds from Operations,93.67M,109.76M,108.05M,131.66M,172.48M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,3.28M,8.04M,(79.85M),(24.24M),(67.24M)
Receivables,6.52M,(2.31M),(24.94M),(15.51M),(5.2M)
Accounts Payable,(722K),17.24M,2.89M,(4.18M),10.32M
Other Assets/Liabilities,(1.89M),(9.94M),(1.26M),(5.92M),5.97M
Net Operating Cash Flow,96.95M,117.8M,28.21M,107.42M,105.24M
Net Operating Cash Flow Growth,-,21.51%,-76.06%,280.84%,-2.03%
Net Operating Cash Flow / Sales,33.05%,36.41%,8.38%,28.44%,22.83%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(39.3M),(19.37M),(17.6M),(26.88M),(11.84M)
Capital Expenditures Growth,-,50.70%,9.18%,-52.74%,55.93%
Capital Expenditures / Sales,-13.40%,-5.99%,-5.23%,-7.12%,-2.57%
Capital Expenditures (Fixed Assets),(39.3M),(18.58M),(17.6M),(26.88M),(11.84M)
Capital Expenditures (Other Assets),-,(793K),-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,25K,-,-
Purchase/Sale of Investments,(29.23M),(67.33M),(21.55M),16.02M,31.64M
Purchase of Investments,(53.83M),(98.83M),(40.72M),(16.24M),(2.09M)
Sale/Maturity of Investments,24.59M,31.5M,19.16M,32.27M,33.73M
Other Uses,(810K),(231K),(625K),(760K),(1.52M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(69.34M),(86.93M),(39.75M),(11.61M),18.28M
Net Investing Cash Flow Growth,-,-25.36%,54.28%,70.78%,257.43%
Net Investing Cash Flow / Sales,-23.64%,-26.87%,-11.81%,-3.07%,3.97%
