Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,391M,528M,330M,399M,224M
Net Income Growth,-,35.04%,-37.50%,20.91%,-43.86%
"Depreciation, Depletion & Amortization",39M,39M,47M,37M,34M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(55M),(132M),(27M),(77M),77M
Deferred Taxes,(55M),(132M),(27M),(77M),77M
Investment Tax Credit,-,-,-,-,-
Other Funds,8M,(31M),(9M),15M,26M
Funds from Operations,383M,404M,341M,374M,361M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,66M,115M,73M,(121M),(92M)
Receivables,(2M),(25M),(46M),29M,(33M)
Accounts Payable,28M,119M,98M,(176M),(37M)
Other Assets/Liabilities,70M,41M,17M,(3M),30M
Net Operating Cash Flow,449M,519M,414M,253M,269M
Net Operating Cash Flow Growth,-,15.59%,-20.23%,-38.89%,6.32%
Net Operating Cash Flow / Sales,28.03%,32.32%,21.90%,16.35%,16.44%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(39M),(54M),(92M),(42M),(55M)
Capital Expenditures Growth,-,-38.46%,-70.37%,54.35%,-30.95%
Capital Expenditures / Sales,-2.43%,-3.36%,-4.87%,-2.71%,-3.36%
Capital Expenditures (Fixed Assets),(39M),(54M),(92M),(42M),(55M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,23M,5M,37M,24M,17M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(33M),5M,(11M),3M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(22M),(115M),(50M),(29M),(35M)
Net Investing Cash Flow Growth,-,-422.73%,56.52%,42.00%,-20.69%
Net Investing Cash Flow / Sales,-1.37%,-7.16%,-2.65%,-1.87%,-2.14%
