Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(210.46M),86.87M,(162.47M),(48.96M),228.38M
Net Income Growth,-,141.27%,-287.03%,69.87%,566.49%
"Depreciation, Depletion & Amortization",121.55M,121.92M,127.71M,119M,137.79M
Depreciation and Depletion,54.89M,55.31M,55.67M,50.76M,63.36M
Amortization of Intangible Assets,66.66M,66.62M,72.04M,68.24M,74.43M
Deferred Taxes & Investment Tax Credit,6.15M,(1.78M),(14M),-,-
Deferred Taxes,6.15M,(1.78M),(14M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,18.58M,4.54M,122.41M,71.89M,61.48M
Funds from Operations,(64.18M),211.54M,73.65M,141.93M,427.65M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,1.16B,(356.84M),682.23M,1.06B,(78.51M)
Receivables,(165.2M),(546.76M),204.89M,(152.73M),(287.57M)
Accounts Payable,557.85M,804.64M,(7.73M),236.58M,736.32M
Other Assets/Liabilities,766.95M,(614.71M),485.06M,972.51M,(527.27M)
Net Operating Cash Flow,1.1B,(145.29M),755.87M,1.2B,349.14M
Net Operating Cash Flow Growth,-,-113.26%,620.24%,58.53%,-70.86%
Net Operating Cash Flow / Sales,190.19%,-5.38%,27.96%,66.47%,7.87%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(40M),(34.66M),(55.92M),(62.53M),(73.88M)
Capital Expenditures Growth,-,13.36%,-61.35%,-11.81%,-18.16%
Capital Expenditures / Sales,-6.94%,-1.28%,-2.07%,-3.47%,-1.67%
Capital Expenditures (Fixed Assets),(34.3M),(45.85M),(48.82M),(62.53M),(67.75M)
Capital Expenditures (Other Assets),(5.7M),11.19M,(7.1M),-,(6.13M)
Net Assets from Acquisitions,(1.5M),(11.97M),(371.02M),(13.96M),(53.03M)
Sale of Fixed Assets & Businesses,15.29M,697K,6.04M,5.71M,7.74M
Purchase/Sale of Investments,(26.91M),(2.54M),(45.5M),(25.91M),(19.58M)
Purchase of Investments,(28.22M),(21.52M),(55.34M),(26.24M),(20.46M)
Sale/Maturity of Investments,1.31M,18.98M,9.84M,332K,872K
Other Uses,(2.05M),(11.65M),(4.42M),(19.26M),(14.79M)
Other Sources,-,(21K),22K,-,-
Net Investing Cash Flow,(45.12M),(60.77M),(455.53M),(109.24M),(149.19M)
Net Investing Cash Flow Growth,-,-34.69%,-649.63%,76.02%,-36.57%
Net Investing Cash Flow / Sales,-7.83%,-2.25%,-16.85%,-6.06%,-3.36%
