Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,59M,63M,26M,75M,20M
Net Income Growth,-,6.78%,-58.73%,188.46%,-73.33%
"Depreciation, Depletion & Amortization",115M,125M,126M,101M,105M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(17M),(5M),(13M),(2M),(1M)
Deferred Taxes,(17M),(5M),(13M),(2M),(1M)
Investment Tax Credit,-,-,-,-,-
Other Funds,350M,379M,404M,423M,442M
Funds from Operations,507M,562M,543M,597M,566M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(207M),(242M),301M,266M,(133M)
Receivables,(130M),(5M),(620M),562M,(51M)
Accounts Payable,(14M),(36M),16M,69M,71M
Other Assets/Liabilities,(147M),(186M),677M,(162M),(191M)
Net Operating Cash Flow,300M,320M,844M,863M,433M
Net Operating Cash Flow Growth,-,6.67%,163.75%,2.25%,-49.83%
Net Operating Cash Flow / Sales,21.29%,21.16%,52.29%,50.12%,24.71%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(91M),(94M),(107M),(93M),(151M)
Capital Expenditures Growth,-,-3.30%,-13.83%,13.08%,-62.37%
Capital Expenditures / Sales,-6.46%,-6.22%,-6.63%,-5.40%,-8.62%
Capital Expenditures (Fixed Assets),(91M),(94M),(100M),(93M),(151M)
Capital Expenditures (Other Assets),-,-,(7M),-,-
Net Assets from Acquisitions,(513M),(40M),(7M),-,(57M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(4M),(74M),(247M),(186M),(593M)
Purchase of Investments,(495M),(630M),(787M),(763M),(1.15B)
Sale/Maturity of Investments,491M,556M,540M,577M,554M
Other Uses,-,-,-,(1M),1M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(614M),(197M),(359M),(280M),(800M)
Net Investing Cash Flow Growth,-,67.92%,-82.23%,22.01%,-185.71%
Net Investing Cash Flow / Sales,-43.58%,-13.03%,-22.24%,-16.26%,-45.66%
