Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,1.23B,1.11B,3.1B,1.09B,1B
Net Income Growth,-,-9.77%,179.69%,-64.96%,-7.92%
"Depreciation, Depletion & Amortization",186M,196M,200M,197M,193M
Depreciation and Depletion,154M,154M,149M,145M,141M
Amortization of Intangible Assets,32M,42M,51M,52M,52M
Deferred Taxes & Investment Tax Credit,(17M),(143M),(512M),5M,(10M)
Deferred Taxes,(17M),(143M),(512M),5M,(10M)
Investment Tax Credit,-,-,-,-,-
Other Funds,154M,278M,248M,387M,270M
Funds from Operations,1.55B,1.44B,3.04B,1.68B,1.45B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(105M),(346M),(187M),(18M),(945M)
Receivables,258M,168M,(583M),337M,(246M)
Accounts Payable,235M,625M,117M,2.04B,(1.05B)
Other Assets/Liabilities,401M,(587M),173M,(1.11B),365M
Net Operating Cash Flow,1.45B,1.09B,2.85B,1.66B,508M
Net Operating Cash Flow Growth,-,-24.41%,160.57%,-41.82%,-69.34%
Net Operating Cash Flow / Sales,9.02%,7.12%,17.11%,9.76%,3.11%
Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,(121M),(158M),(172M),(273M),(179M)
Capital Expenditures Growth,-,-30.58%,-8.86%,-58.72%,34.43%
Capital Expenditures / Sales,-0.76%,-1.03%,-1.03%,-1.61%,-1.09%
Capital Expenditures (Fixed Assets),(121M),(158M),(172M),(273M),(179M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(170M),(412M),(272M),(21M),(3M)
Sale of Fixed Assets & Businesses,-,-,-,-,1M
Purchase/Sale of Investments,(12M),(2M),17M,-,(1M)
Purchase of Investments,(12M),(11M),(4M),-,(8M)
Sale/Maturity of Investments,-,9M,21M,-,7M
Other Uses,(9M),154M,-,-,-
Other Sources,-,-,-,-,59M
Net Investing Cash Flow,(312M),(297M),(400M),(280M),(182M)
Net Investing Cash Flow Growth,-,4.81%,-34.68%,30.00%,35.00%
Net Investing Cash Flow / Sales,-1.95%,-1.94%,-2.40%,-1.65%,-1.11%
