Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,869.32M,851.55M,917.67M,1.07B,1.4B
Funds from Operations Growth,-,-2.04%,7.76%,17.14%,30.02%
Changes in Working Capital,170.27M,81.31M,73.51M,-,-
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,170.27M,81.31M,73.51M,(99.62M),116.57M
Net Operating Cash Flow,1.04B,932.86M,991.18M,1B,1.21B
Net Operating Cash Flow Growth,-,-10.27%,6.25%,1.38%,20.78%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(214.69M),(190.81M),(208.36M),(154.65M),(168.7M)
Capital Expenditures Growth,-,11.12%,-9.20%,25.78%,-9.08%
Capital Expenditures (Fixed Assets),(113.86M),(190.81M),(108.36M),(154.65M),(154.7M)
Capital Expenditures (Other Assets),(100.83M),-,(100M),-,(14M)
Net Assets from Acquisitions,(20K),-,(2.16M),(147K),(1.61M)
Sale of Fixed Assets & Businesses,12.73M,4.01M,4.17M,4.83M,(4.83M)
Purchase/Sale of Investments,(17.43M),(34.26M),45.04M,(158.26M),(227.73M)
Purchase of Investments,(17.43M),(42.35M),(26.11M),(256.18M),(155.8M)
Sale/Maturity of Investments,-,8.1M,71.15M,97.92M,(71.93M)
Other Uses,-,-,-,-,-
Other Sources,-,630K,3.17M,-,80.01M
Net Investing Cash Flow,(219.42M),(220.42M),(158.15M),(308.22M),(322.86M)
