Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,364M,443M,399M,394M,416M
Funds from Operations Growth,-,21.70%,-9.93%,-1.25%,5.58%
Changes in Working Capital,(291M),(211M),(15M),211M,(41M)
Receivables,18M,8M,(38M),(39M),(36M)
Inventories,-,-,-,-,-
Accounts Payable,(21M),5M,(13M),8M,(2M)
Other Assets/Liabilities,(284M),(275M),3M,324M,(2M)
Net Operating Cash Flow,73M,232M,384M,605M,375M
Net Operating Cash Flow Growth,-,217.81%,65.52%,57.55%,-38.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(39M),(32M),(50M),(35M),(42M)
Capital Expenditures Growth,-,17.95%,-56.25%,30.00%,-20.00%
Capital Expenditures (Fixed Assets),(39M),(32M),(50M),(35M),(42M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(41M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(15M),44M,(160M),(26M),47M
Purchase of Investments,(147M),(62M),(179M),(102M),(99M)
Sale/Maturity of Investments,132M,106M,19M,76M,146M
Other Uses,(66M),(17M),(3M),(372M),170M
Other Sources,-,-,-,43M,12M
Net Investing Cash Flow,70M,(5M),(213M),(390M),146M
