Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,436M,1.03B,477M,406M,343M
Funds from Operations Growth,-,135.78%,-53.60%,-14.88%,-15.52%
Changes in Working Capital,58M,483M,(297M),(385M),(106M)
Receivables,76M,214M,(309M),82M,98M
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,(18M),269M,12M,(467M),(204M)
Net Operating Cash Flow,494M,1.51B,180M,21M,237M
Net Operating Cash Flow Growth,-,205.87%,-88.09%,-88.33%,"1,028.57%"
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(55M),(43M),(52M),(46M),(47M)
Capital Expenditures Growth,-,21.82%,-20.93%,11.54%,-2.17%
Capital Expenditures (Fixed Assets),(55M),(43M),(52M),(46M),(47M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(47M),(68M),(8M)
Sale of Fixed Assets & Businesses,-,30M,3.32B,-,-
Purchase/Sale of Investments,-,-,(200M),200M,-
Purchase of Investments,-,-,(200M),-,-
Sale/Maturity of Investments,-,-,-,200M,-
Other Uses,-,-,(1.03B),(12M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(55M),(13M),1.99B,74M,(55M)
