Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,149.46M,181.74M,563.85M,37.99M,161.43M
Net Income Growth,-,21.60%,210.25%,-93.26%,324.91%
"Depreciation, Depletion & Amortization",14.46M,14.69M,14.86M,16.44M,16.51M
Depreciation and Depletion,-,-,9.56M,11.04M,11.11M
Amortization of Intangible Assets,-,-,5.3M,5.4M,5.4M
Deferred Taxes & Investment Tax Credit,(160K),(18K),(465.43M),2.11M,30.37M
Deferred Taxes,(160K),(18K),(465.43M),2.11M,30.37M
Investment Tax Credit,-,-,-,-,-
Other Funds,21.19M,75.11M,41.72M,98.9M,81.08M
Funds from Operations,184.94M,271.52M,155.01M,155.44M,289.39M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(12M),(16.42M),(39.65M),60.31M,(115.23M)
Receivables,(40.81M),(78.52M),(99.61M),53.96M,(120.62M)
Accounts Payable,37.04M,(7.59M),57.6M,(19.56M),42.22M
Other Assets/Liabilities,7.8M,(21.8M),(39.3M),(13.97M),(11.41M)
Net Operating Cash Flow,172.94M,255.1M,115.35M,215.74M,174.16M
Net Operating Cash Flow Growth,-,47.50%,-54.78%,87.03%,-19.27%
Net Operating Cash Flow / Sales,24.51%,31.38%,13.37%,29.42%,19.11%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(66.31M),(32.15M),(34.46M),(17.01M),(11.74M)
Capital Expenditures Growth,-,51.51%,-7.18%,50.65%,30.95%
Capital Expenditures / Sales,-9.40%,-3.95%,-3.99%,-2.32%,-1.29%
Capital Expenditures (Fixed Assets),(66.31M),(32.15M),(34.46M),(17.01M),(11.74M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,17.16M,(601K),(31.58M),258K,(737K)
Purchase of Investments,(62.99M),(125.88M),(31.85M),-,(43.99M)
Sale/Maturity of Investments,80.15M,125.28M,261K,258K,43.25M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(49.15M),(32.75M),(66.05M),(16.75M),(12.48M)
Net Investing Cash Flow Growth,-,33.35%,-101.65%,74.64%,25.48%
Net Investing Cash Flow / Sales,-6.96%,-4.03%,-7.65%,-2.28%,-1.37%
