Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,1.04B,1.07B,811M,977M,838M
Funds from Operations Growth,-,2.87%,-24.49%,20.47%,-14.23%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,962M,1.85B,870M,1.26B,510M
Net Operating Cash Flow Growth,-,92.62%,-53.05%,44.83%,-59.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.11B),(25M),(649M),(1.39B),(535M)
Purchase of Investments,(2.89B),(2.31B),(3.62B),(2.68B),(3.08B)
Sale/Maturity of Investments,1.77B,2.28B,2.97B,1.29B,2.55B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,1.24B,(307M),(558M),183M,1.83B
Net Investing Cash Flow,130M,(332M),(1.21B),(1.21B),1.29B
Net Investing Cash Flow Growth,-,-355.38%,-263.55%,-0.25%,206.86%
