Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,3.52B,3.71B,3.8B,4.04B,3.78B
Funds from Operations Growth,-,5.25%,2.37%,6.48%,-6.43%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(200M),(496M),100M,(4.23B),(1.03B)
Net Operating Cash Flow,3.32B,3.21B,3.9B,(192M),2.75B
Net Operating Cash Flow Growth,-,-3.34%,21.30%,-104.93%,"1,533.85%"
Net Operating Cash Flow / Interest Income,54.13%,49.13%,57.03%,-2.83%,38.80%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(163M),(163M),(194M),(230M),(193M)
Capital Expenditures (Fixed Assets),(163M),(163M),(194M),(230M),(193M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(24M),(527M),(118M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(3.18B),4.03B,1.28B,1.54B,3.13B
Purchase of Investments,(10.3B),(3.77B),(5.93B),(3.83B),(3.87B)
Sale/Maturity of Investments,7.13B,7.79B,7.22B,5.37B,7B
Increase in Loans,(4.9B),(11.81B),(16.88B),-,-
Decrease in Loans,(5.89B),119M,605M,771M,635M
Other Uses,-,(260M),(382M),(195M),(295M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(14.23B),(8.61B),(15.69B),1.89B,(14.07B)
Net Investing Cash Flow Growth,-,39.46%,-82.15%,112.02%,-846.24%
Net Investing Cash Flow / Interest Income,-231.73%,-131.74%,-229.67%,27.80%,-198.37%
