Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,199.71M,180.97M,190.96M,134.3M,112.8M
Net Income Growth,-,-9.39%,5.52%,-29.67%,-16.01%
"Depreciation, Depletion & Amortization",32.39M,34.57M,37.03M,37.15M,37.83M
Depreciation and Depletion,28.49M,30.17M,32.63M,32.85M,33.93M
Amortization of Intangible Assets,3.9M,4.4M,4.4M,4.3M,3.9M
Deferred Taxes & Investment Tax Credit,10.98M,8.14M,(32.65M),17.46M,(2.72M)
Deferred Taxes,10.98M,8.14M,(32.65M),17.46M,(2.72M)
Investment Tax Credit,-,-,-,-,-
Other Funds,36.23M,30.88M,38.55M,40.23M,41.7M
Funds from Operations,279.32M,254.56M,233.89M,229.15M,189.61M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,38.18M,100.45M,38.96M,(198.65M),(62.57M)
Receivables,(97.4M),(51.26M),(45.99M),(55.54M),2.08M
Accounts Payable,9.2M,19.23M,6.25M,7.03M,(30.97M)
Other Assets/Liabilities,90.13M,112.42M,64.32M,20.32M,101.48M
Net Operating Cash Flow,317.5M,355M,272.85M,30.5M,127.05M
Net Operating Cash Flow Growth,-,11.81%,-23.14%,-88.82%,316.57%
Net Operating Cash Flow / Sales,31.41%,34.94%,26.46%,3.13%,13.10%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(124.24M),(124.33M),(109.1M),(87.33M),(76.02M)
Capital Expenditures Growth,-,-0.08%,12.26%,19.95%,12.95%
Capital Expenditures / Sales,-12.29%,-12.24%,-10.58%,-8.97%,-7.84%
Capital Expenditures (Fixed Assets),(124.24M),(124.33M),(109.1M),(87.33M),(76.02M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(8M),-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,(197.32M),(418K),93.88M
Purchase of Investments,-,-,(200.93M),(15.04M),(5.43M)
Sale/Maturity of Investments,-,-,3.61M,14.62M,99.3M
Other Uses,(4.25M),537K,(1.3M),(2.45M),263K
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(128.49M),(131.8M),(307.71M),(90.2M),18.12M
Net Investing Cash Flow Growth,-,-2.58%,-133.47%,70.69%,120.09%
Net Investing Cash Flow / Sales,-12.71%,-12.97%,-29.84%,-9.27%,1.87%
