Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,379M,379M,310M,353M,348M
Net Income Growth,-,0.00%,-18.21%,13.87%,-1.42%
"Depreciation, Depletion & Amortization",51M,50M,51M,48M,49M
Depreciation and Depletion,29M,28M,31M,29M,31M
Amortization of Intangible Assets,22M,22M,20M,19M,18M
Deferred Taxes & Investment Tax Credit,(11M),(33M),(20M),17M,(11M)
Deferred Taxes,(11M),(33M),(20M),17M,(11M)
Investment Tax Credit,-,-,-,-,-
Other Funds,15M,19M,17M,13M,15M
Funds from Operations,434M,415M,358M,431M,401M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,97M,(58M),(81M),73M,(48M)
Receivables,(40M),(53M),(45M),(51M),(53M)
Accounts Payable,95M,106M,(100M),(36M),171M
Other Assets/Liabilities,(117M),(140M),(33M),352M,(179M)
Net Operating Cash Flow,531M,357M,277M,504M,353M
Net Operating Cash Flow Growth,-,-32.77%,-22.41%,81.95%,-29.96%
Net Operating Cash Flow / Sales,14.35%,9.86%,7.76%,14.76%,10.12%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(40M),(31M),(41M),(30M),(27M)
Capital Expenditures Growth,-,22.50%,-32.26%,26.83%,10.00%
Capital Expenditures / Sales,-1.08%,-0.86%,-1.15%,-0.88%,-0.77%
Capital Expenditures (Fixed Assets),(40M),(31M),(41M),(30M),(27M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(27M),(8M),(21M),(8M),(20M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,58M,-,-,(7M),-
Purchase of Investments,-,-,18M,(7M),-
Sale/Maturity of Investments,58M,-,(18M),-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(17M),(2M),(20M),(17M),7M
Net Investing Cash Flow Growth,-,88.24%,-900.00%,15.00%,141.18%
Net Investing Cash Flow / Sales,-0.46%,-0.06%,-0.56%,-0.50%,0.20%
