Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,448M,530M,843M,585M,218M
Net Income Growth,-,18.30%,59.06%,-30.60%,-62.74%
"Depreciation, Depletion & Amortization",178M,170M,185M,182M,176M
Depreciation and Depletion,104M,98M,106M,106M,99M
Amortization of Intangible Assets,74M,72M,79M,76M,77M
Deferred Taxes & Investment Tax Credit,(23M),(9M),52M,8M,(60M)
Deferred Taxes,(23M),(9M),52M,8M,(60M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(14M),37M,(497M),(32M),556M
Funds from Operations,589M,728M,583M,743M,890M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,4M,66M,358M,(80M),(214M)
Receivables,(4M),(85M),(26M),(73M),(133M)
Accounts Payable,172M,243M,226M,151M,529M
Other Assets/Liabilities,(20M),(67M),(44M),(146M),(31M)
Net Operating Cash Flow,593M,794M,941M,663M,676M
Net Operating Cash Flow Growth,-,33.90%,18.51%,-29.54%,1.96%
Net Operating Cash Flow / Sales,18.89%,24.43%,27.75%,21.54%,19.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(109M),(140M),(99M),(119M),(77M)
Capital Expenditures Growth,-,-28.44%,29.29%,-20.20%,35.29%
Capital Expenditures / Sales,-3.47%,-4.31%,-2.92%,-3.87%,-2.17%
Capital Expenditures (Fixed Assets),(109M),(121M),(98M),(109M),(77M)
Capital Expenditures (Other Assets),-,(19M),(1M),(10M),-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,8M,3M,104M,78M,-
Purchase/Sale of Investments,-,-,578M,47M,(45M)
Purchase of Investments,-,-,-,(3M),(45M)
Sale/Maturity of Investments,-,-,578M,50M,-
Other Uses,(2M),(15M),(18M),(6M),(12M)
Other Sources,-,-,156M,-,-
Net Investing Cash Flow,(101M),(150M),560M,3M,(134M)
Net Investing Cash Flow Growth,-,-48.51%,473.33%,-99.46%,"-4,566.67%"
Net Investing Cash Flow / Sales,-3.22%,-4.62%,16.51%,0.10%,-3.77%
