Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,816M,1.16B,664M,820M,880M
Net Income Growth,-,41.91%,-42.66%,23.49%,7.32%
"Depreciation, Depletion & Amortization",1.21B,1.27B,1.29B,1.32B,1.3B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,33M,87M,(15M),(11M),78M
Deferred Taxes,33M,87M,(15M),(11M),78M
Investment Tax Credit,-,-,-,-,-
Other Funds,(38M),281M,1M,154M,(127M)
Funds from Operations,2.02B,2.79B,1.94B,2.28B,2.13B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(233M),563M,(835M),(488M),107M
Receivables,(292M),(252M),(130M),5M,(185M)
Accounts Payable,170M,151M,395M,(160M),568M
Other Assets/Liabilities,(288M),337M,(651M),(271M),(277M)
Net Operating Cash Flow,1.79B,3.35B,1.11B,1.8B,2.24B
Net Operating Cash Flow Growth,-,87.90%,-66.99%,62.15%,24.79%
Net Operating Cash Flow / Sales,31.00%,48.25%,17.75%,25.17%,33.51%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(2.42B),(2.45B),(2.63B),(2.55B),(2.57B)
Capital Expenditures Growth,-,-1.32%,-7.05%,2.86%,-0.59%
Capital Expenditures / Sales,-42.05%,-35.29%,-42.10%,-35.77%,-38.38%
Capital Expenditures (Fixed Assets),(2.42B),(2.45B),(2.63B),(2.55B),(2.57B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,15M,1.24B,19M,23M,103M
Purchase/Sale of Investments,(3M),(1M),(89M),(3M),12M
Purchase of Investments,(1.62B),(1.12B),(1.86B),(1.53B),(683M)
Sale/Maturity of Investments,1.62B,1.12B,1.77B,1.53B,695M
Other Uses,(53M),(132M),(64M),(145M),(239M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.46B),(1.35B),(2.76B),(2.68B),(2.69B)
Net Investing Cash Flow Growth,-,45.25%,-104.75%,3.04%,-0.52%
Net Investing Cash Flow / Sales,-42.76%,-19.39%,-44.24%,-37.52%,-40.24%
