Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,103M,828M,1.54B,4.88B,3.76B
Net Income Growth,-,703.88%,85.63%,217.24%,-22.99%
"Depreciation, Depletion & Amortization",2.37B,1.92B,2.09B,1.64B,1.73B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(131M),20M,238M,(2.24B),203M
Deferred Taxes,(131M),20M,238M,(2.24B),203M
Investment Tax Credit,-,-,-,-,-
Other Funds,357M,411M,(138M),(101M),(538M)
Funds from Operations,2.7B,3.18B,3.73B,4.18B,5.15B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,614M,(57M),(636M),(939M),181M
Receivables,(242M),(187M),(720M),(1.24B),(917M)
Accounts Payable,517M,118M,272M,(187M),958M
Other Assets/Liabilities,(23M),(67M),53M,(158M),170M
Net Operating Cash Flow,3.31B,3.12B,3.09B,3.24B,5.33B
Net Operating Cash Flow Growth,-,-5.91%,-0.83%,4.75%,64.53%
Net Operating Cash Flow / Sales,54.31%,45.31%,39.67%,39.43%,51.48%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(698M),(656M),(937M),(858M),(972M)
Capital Expenditures Growth,-,6.02%,-42.84%,8.43%,-13.29%
Capital Expenditures / Sales,-11.44%,-9.53%,-12.02%,-10.45%,-9.39%
Capital Expenditures (Fixed Assets),(698M),(656M),(937M),(858M),(972M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(8M),(9M),(309M),(29M),(280M)
Sale of Fixed Assets & Businesses,7M,502M,619M,267M,57M
Purchase/Sale of Investments,(17M),6M,21M,(3M),(69M)
Purchase of Investments,(17M),6M,21M,(3M),(69M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(38M),(9M),52M,(39M),(29M)
Other Sources,(43M),(2M),-,79M,61M
Net Investing Cash Flow,(754M),(166M),(51M),(662M),(1.29B)
Net Investing Cash Flow Growth,-,77.98%,69.28%,"-1,198.04%",-95.32%
Net Investing Cash Flow / Sales,-12.36%,-2.41%,-0.65%,-8.06%,-12.49%
