Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(26.53M),56.95M,45.75M,60.33M,54.55M
Net Income Growth,-,314.71%,-19.67%,31.85%,-9.57%
"Depreciation, Depletion & Amortization",6.91M,6.97M,6.93M,7.29M,6.62M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,6.3M,1.89M,(1.14M),(4.64M),(6.37M)
Deferred Taxes,6.3M,1.89M,(1.14M),(4.64M),(6.37M)
Investment Tax Credit,-,-,-,-,-
Other Funds,95.46M,14.57M,24.54M,14.02M,13.97M
Funds from Operations,82.14M,80.38M,76.07M,77M,68.77M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(26.78M),(19.81M),14.42M,1.97M,(671K)
Receivables,8.76M,(1.32M),218K,(2.33M),(1.88M)
Accounts Payable,(4.76M),(1.5M),3.79M,3.12M,1.44M
Other Assets/Liabilities,(8.98M),(11.53M),9.31M,5.1M,699K
Net Operating Cash Flow,55.36M,60.57M,90.49M,78.97M,68.1M
Net Operating Cash Flow Growth,-,9.42%,49.39%,-12.73%,-13.76%
Net Operating Cash Flow / Sales,21.92%,24.41%,34.65%,29.27%,24.57%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(7.17M),(7.22M),(6.48M),(14.89M),(6.78M)
Capital Expenditures Growth,-,-0.75%,10.33%,-129.87%,54.45%
Capital Expenditures / Sales,-2.84%,-2.91%,-2.48%,-5.52%,-2.45%
Capital Expenditures (Fixed Assets),(7.17M),(7.22M),(6.48M),(14.89M),(6.78M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(82.82M),-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(15.2M),7.88M,(170.34M),(65.98M),19.49M
Purchase of Investments,(139.02M),(194.81M),(248.02M),(205.3M),(121.9M)
Sale/Maturity of Investments,123.82M,202.7M,77.68M,139.32M,141.39M
Other Uses,(3.87M),-,(3.2M),(11.7M),(4.59M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(109.06M),660K,(180.02M),(92.57M),8.11M
Net Investing Cash Flow Growth,-,100.61%,"-27,375.91%",48.58%,108.76%
Net Investing Cash Flow / Sales,-43.18%,0.27%,-68.93%,-34.31%,2.93%
