Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,30M,197M,92M,246M,109M
Net Income Growth,-,556.67%,-53.30%,167.39%,-55.69%
"Depreciation, Depletion & Amortization",322M,297M,295M,303M,301M
Depreciation and Depletion,122M,102M,110M,117M,117M
Amortization of Intangible Assets,200M,195M,185M,186M,184M
Deferred Taxes & Investment Tax Credit,(51M),(11M),(88M),(65M),(113M)
Deferred Taxes,(51M),(11M),(88M),(65M),(113M)
Investment Tax Credit,-,-,-,-,-
Other Funds,390M,(7M),(1M),1M,125M
Funds from Operations,691M,476M,298M,485M,422M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(351M),(48M),13M,(489M),(518M)
Receivables,(30M),(9M),45M,(272M),(91M)
Accounts Payable,-,6M,163M,178M,(35M)
Other Assets/Liabilities,(86M),(48M),(20M),(22M),(63M)
Net Operating Cash Flow,340M,428M,311M,(4M),(96M)
Net Operating Cash Flow Growth,-,25.88%,-27.34%,-101.29%,"-2,300.00%"
Net Operating Cash Flow / Sales,11.01%,13.94%,10.26%,-0.12%,-2.90%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(72M),(81M),(151M),(134M),(104M)
Capital Expenditures Growth,-,-12.50%,-86.42%,11.26%,22.39%
Capital Expenditures / Sales,-2.33%,-2.64%,-4.98%,-4.15%,-3.14%
Capital Expenditures (Fixed Assets),(72M),(81M),(151M),(132M),(104M)
Capital Expenditures (Other Assets),-,-,-,(2M),-
Net Assets from Acquisitions,(14M),-,(193M),5M,(149M)
Sale of Fixed Assets & Businesses,1M,126M,251M,2M,13M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(85M),45M,(93M),(127M),(240M)
Net Investing Cash Flow Growth,-,152.94%,-306.67%,-36.56%,-88.98%
Net Investing Cash Flow / Sales,-2.75%,1.47%,-3.07%,-3.94%,-7.26%
