Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,3.1B,1.63B,2.23B,973.5M,852.1M
Net Income Growth,-,-47.33%,36.56%,-56.33%,-12.47%
"Depreciation, Depletion & Amortization",71.1M,73.2M,74.5M,74.3M,74.4M
Depreciation and Depletion,71.1M,73.2M,74.5M,74.3M,74.4M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,41.7M,7M,(205.9M),(225M),(156M)
Deferred Taxes,41.7M,7M,(205.9M),(225M),(156M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(100.1M),238M,630.3M,455.7M,575.2M
Funds from Operations,3.11B,1.95B,2.73B,1.28B,1.35B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(2.48B),1.46B,(355.4M),823.2M,(781.3M)
Receivables,(2.83B),1.54B,(584.5M),1.2B,(322.4M)
Accounts Payable,458.4M,76.7M,365.7M,(250.4M),(75.3M)
Other Assets/Liabilities,(149M),(45.4M),27.1M,(35.3M),(143.5M)
Net Operating Cash Flow,626.7M,3.41B,2.37B,2.1B,564.4M
Net Operating Cash Flow Growth,-,444.69%,-30.50%,-11.41%,-73.15%
Net Operating Cash Flow / Sales,12.20%,98.86%,47.91%,70.88%,19.75%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(148.5M),(133.2M),(154.9M),(141.8M),(153.6M)
Capital Expenditures Growth,-,10.30%,-16.29%,8.46%,-8.32%
Capital Expenditures / Sales,-2.89%,-3.86%,-3.13%,-4.78%,-5.38%
Capital Expenditures (Fixed Assets),(148.5M),(133.2M),(154.9M),(141.8M),(153.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(230.3M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,274.3M,(2.31B),(1.86B),(1.56B),(30M)
Purchase of Investments,(526.5M),(2.99B),(2.18B),(2.31B),(1.47B)
Sale/Maturity of Investments,800.8M,680.2M,318M,746.3M,1.44B
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,125.8M,(2.44B),(2.01B),(1.71B),(413.9M)
Net Investing Cash Flow Growth,-,"-2,038.63%",17.47%,15.27%,75.73%
Net Investing Cash Flow / Sales,2.45%,-70.63%,-40.65%,-57.51%,-14.49%
