Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,384.52M,494.26M,385.03M,366.82M,338.45M
Net Income Growth,-,28.54%,-22.10%,-4.73%,-7.74%
"Depreciation, Depletion & Amortization",97.07M,86.58M,88.05M,98.53M,92.11M
Depreciation and Depletion,-,86.58M,88.05M,98.53M,92.11M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,29.91M,7.61M,2.01M,(19.3M),29.23M
Deferred Taxes,-,7.61M,2.01M,(19.3M),29.23M
Investment Tax Credit,-,-,-,-,-
Other Funds,26.8M,29.58M,38.52M,37.44M,36.07M
Funds from Operations,538.3M,618.04M,513.6M,483.49M,495.86M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(178.3M),(25.46M),(355.35M),(248.29M),(912.12M)
Receivables,-,-,-,-,-
Accounts Payable,-,11.35M,61.39M,(286.97M),(189.89M)
Other Assets/Liabilities,-,165.07M,96.33M,53.84M,(392.58M)
Net Operating Cash Flow,-,592.58M,158.26M,235.2M,(416.27M)
Net Operating Cash Flow Growth,-,-,-73.29%,48.62%,-276.99%
Net Operating Cash Flow / Sales,-,12.33%,3.46%,4.68%,-9.61%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(117.5M),(123.48M),(179.92M),(109.85M)
Capital Expenditures Growth,-,-,-5.09%,-45.71%,38.95%
Capital Expenditures / Sales,-,-2.45%,-2.70%,-3.58%,-2.54%
Capital Expenditures (Fixed Assets),-,(117.5M),(123.48M),(179.92M),(109.85M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(117.5M),(123.48M),(179.92M),(109.85M)
Net Investing Cash Flow Growth,-,-,-5.09%,-45.71%,38.95%
Net Investing Cash Flow / Sales,-,-2.45%,-2.70%,-3.58%,-2.54%
