Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,32.9M,214.9M,166.5M,105.9M,137.8M
Net Income Growth,-,553.19%,-22.52%,-36.40%,30.12%
"Depreciation, Depletion & Amortization",88.8M,102.5M,111.8M,108.5M,104.5M
Depreciation and Depletion,18M,22.2M,23.7M,22.3M,20.9M
Amortization of Intangible Assets,70.8M,80.3M,88.1M,86.2M,83.6M
Deferred Taxes & Investment Tax Credit,(76.3M),81.1M,(103.6M),-,-
Deferred Taxes,(76.3M),81.1M,(103.6M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,136.9M,(79.1M),52.6M,20.4M,22.3M
Funds from Operations,182.3M,319.4M,227.3M,234.8M,264.6M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(40.3M),(203.4M),7.9M,(188.8M),(79.5M)
Receivables,(19.4M),29.2M,(18.7M),(67.7M),(40.5M)
Accounts Payable,49.4M,2.9M,34.5M,41M,14M
Other Assets/Liabilities,(56.7M),(57.5M),90.7M,(24.9M),(2.1M)
Net Operating Cash Flow,142M,116M,235.2M,46M,185.1M
Net Operating Cash Flow Growth,-,-18.31%,102.76%,-80.44%,302.39%
Net Operating Cash Flow / Sales,11.10%,8.75%,16.58%,3.44%,12.86%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(10.9M),(15.3M),(22.9M),(17.9M),(21.4M)
Capital Expenditures Growth,-,-40.37%,-49.67%,21.83%,-19.55%
Capital Expenditures / Sales,-0.85%,-1.15%,-1.61%,-1.34%,-1.49%
Capital Expenditures (Fixed Assets),(10.9M),(15.3M),(22.9M),(17.9M),(21.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(13.3M),(593.5M),(165.5M),(30.3M),-
Sale of Fixed Assets & Businesses,(100K),-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,300K,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,1.88B,(610.1M),(147.2M),(48.2M),(17.3M)
Net Investing Cash Flow Growth,-,-132.46%,75.87%,67.26%,64.11%
Net Investing Cash Flow / Sales,146.96%,-46.05%,-10.37%,-3.61%,-1.20%
